season,team_name,player-id-pkdc,Raider Name,Number of Defenders,Total Raids,% of Raids,Empty,Successful,Unsuccessful
PKL-08,UP Yoddha,3241,Surender Gill,3,18,5%,50.00%,33.30%,16.70%
PKL-08,UP Yoddha,3241,Surender Gill,4,29,8%,51.70%,17.20%,31.00%
PKL-08,UP Yoddha,3241,Surender Gill,5,67,19%,59.70%,20.90%,19.40%
PKL-08,UP Yoddha,3241,Surender Gill,6,80,23%,31.30%,55.00%,13.80%
PKL-08,UP Yoddha,3241,Surender Gill,7,142,40%,37.30%,43.70%,19.00%
PKL-08,Bengal Warriors,489,Abozar Mighani,6,1,100%,100.00%,,
PKL-08,Bengal Warriors,4675,Akash Pikalmunde,4,4,10%,,25.00%,75.00%
PKL-08,Bengal Warriors,4675,Akash Pikalmunde,5,15,38%,60.00%,20.00%,20.00%
PKL-08,Bengal Warriors,4675,Akash Pikalmunde,6,9,23%,33.30%,44.40%,22.20%
PKL-08,Bengal Warriors,4675,Akash Pikalmunde,7,11,28%,54.50%,36.40%,9.10%
PKL-08,Bengal Warriors,3126,Amit Nirwal,7,1,100%,100.00%,,
PKL-08,Bengal Warriors,2021,Anand V,5,7,58%,85.70%,14.30%,
PKL-08,Bengal Warriors,2021,Anand V,6,1,8%,100.00%,,
PKL-08,Bengal Warriors,2021,Anand V,7,4,33%,25.00%,25.00%,50.00%
PKL-08,Bengal Warriors,#N/A,Esmaeil Nabibakhsh,2,6,3%,,66.70%,33.30%
PKL-08,Bengal Warriors,#N/A,Esmaeil Nabibakhsh,3,23,12%,30.40%,56.50%,13.00%
PKL-08,Bengal Warriors,#N/A,Esmaeil Nabibakhsh,4,24,13%,41.70%,20.80%,37.50%
PKL-08,Bengal Warriors,#N/A,Esmaeil Nabibakhsh,5,52,28%,71.20%,19.20%,9.60%
PKL-08,Bengal Warriors,#N/A,Esmaeil Nabibakhsh,6,20,11%,40.00%,35.00%,25.00%
PKL-08,Bengal Warriors,#N/A,Esmaeil Nabibakhsh,7,60,32%,21.70%,46.70%,31.70%
PKL-08,Bengal Warriors,143,Maninder Singh,2,21,5%,,85.70%,14.30%
PKL-08,Bengal Warriors,143,Maninder Singh,3,21,5%,42.90%,23.80%,33.30%
PKL-08,Bengal Warriors,143,Maninder Singh,4,27,7%,37.00%,37.00%,25.90%
PKL-08,Bengal Warriors,143,Maninder Singh,5,88,22%,47.70%,22.70%,29.50%
PKL-08,Bengal Warriors,143,Maninder Singh,6,99,25%,23.20%,60.60%,16.20%
PKL-08,Bengal Warriors,143,Maninder Singh,7,145,36%,15.20%,57.90%,26.90%
PKL-08,Bengal Warriors,3151,Manoj Gowda,4,2,5%,50.00%,50.00%,
PKL-08,Bengal Warriors,3151,Manoj Gowda,5,10,27%,40.00%,10.00%,50.00%
PKL-08,Bengal Warriors,3151,Manoj Gowda,6,13,35%,53.80%,30.80%,15.40%
PKL-08,Bengal Warriors,3151,Manoj Gowda,7,12,32%,41.70%,33.30%,25.00%
PKL-08,Bengal Warriors,3100,Parveen Satpal,4,1,100%,100.00%,,
PKL-08,Bengal Warriors,160,Ran Singh,3,1,11%,100.00%,,
PKL-08,Bengal Warriors,160,Ran Singh,4,1,11%,100.00%,,
PKL-08,Bengal Warriors,160,Ran Singh,7,7,78%,57.10%,28.60%,14.30%
PKL-08,Bengal Warriors,3094,Ravindra Kumavat,2,1,3%,,100.00%,
PKL-08,Bengal Warriors,3094,Ravindra Kumavat,4,5,15%,100.00%,,
PKL-08,Bengal Warriors,3094,Ravindra Kumavat,5,14,42%,42.90%,14.30%,42.90%
PKL-08,Bengal Warriors,3094,Ravindra Kumavat,6,2,6%,100.00%,,
PKL-08,Bengal Warriors,3094,Ravindra Kumavat,7,11,33%,54.50%,36.40%,9.10%
PKL-08,Bengal Warriors,3084,Rinku Narwal,5,1,100%,100.00%,,
PKL-08,Bengal Warriors,94,Rishank Devadiga,5,3,38%,66.70%,,33.30%
PKL-08,Bengal Warriors,94,Rishank Devadiga,6,3,38%,33.30%,,66.70%
PKL-08,Bengal Warriors,94,Rishank Devadiga,7,2,25%,50.00%,50.00%,
PKL-08,Bengal Warriors,4723,Rohit,3,3,8%,33.30%,33.30%,33.30%
PKL-08,Bengal Warriors,4723,Rohit,4,3,8%,100.00%,,
PKL-08,Bengal Warriors,4723,Rohit,5,4,11%,75.00%,,25.00%
PKL-08,Bengal Warriors,4723,Rohit,6,7,19%,42.90%,28.60%,28.60%
PKL-08,Bengal Warriors,4723,Rohit,7,19,53%,36.80%,47.40%,15.80%
PKL-08,Bengal Warriors,111,Sukesh Hegde,3,2,2%,100.00%,,
PKL-08,Bengal Warriors,111,Sukesh Hegde,4,8,6%,87.50%,12.50%,
PKL-08,Bengal Warriors,111,Sukesh Hegde,5,24,19%,75.00%,4.20%,20.80%
PKL-08,Bengal Warriors,111,Sukesh Hegde,6,30,23%,40.00%,50.00%,10.00%
PKL-08,Bengal Warriors,111,Sukesh Hegde,7,64,50%,31.30%,40.60%,28.10%
PKL-09,Bengal Warriors,2025,Ajinkya Kapre,4,12,40%,50.00%,16.70%,33.30%
PKL-09,Bengal Warriors,2025,Ajinkya Kapre,5,5,17%,20.00%,,80.00%
PKL-09,Bengal Warriors,2025,Ajinkya Kapre,6,3,10%,33.30%,66.70%,
PKL-09,Bengal Warriors,2025,Ajinkya Kapre,7,10,33%,30.00%,20.00%,50.00%
PKL-09,Bengal Warriors,4675,Akash Pikalmunde,5,2,14%,,,100.00%
PKL-09,Bengal Warriors,4675,Akash Pikalmunde,6,5,36%,,100.00%,
PKL-09,Bengal Warriors,4675,Akash Pikalmunde,7,7,50%,14.30%,14.30%,71.40%
PKL-09,Bengal Warriors,#N/A,Ashish Kumar,5,2,25%,100.00%,,
PKL-09,Bengal Warriors,#N/A,Ashish Kumar,6,1,13%,100.00%,,
PKL-09,Bengal Warriors,#N/A,Ashish Kumar,7,5,63%,80.00%,,20.00%
PKL-09,Bengal Warriors,4935,Aslam Thambi,3,2,11%,50.00%,50.00%,
PKL-09,Bengal Warriors,4935,Aslam Thambi,4,2,11%,,,100.00%
PKL-09,Bengal Warriors,4935,Aslam Thambi,5,3,17%,,33.30%,66.70%
PKL-09,Bengal Warriors,4935,Aslam Thambi,6,3,17%,33.30%,33.30%,33.30%
PKL-09,Bengal Warriors,4935,Aslam Thambi,7,8,44%,25.00%,12.50%,62.50%
PKL-09,Bengal Warriors,41,Deepak Hooda,1,2,2%,,100.00%,
PKL-09,Bengal Warriors,41,Deepak Hooda,2,3,2%,,33.30%,66.70%
PKL-09,Bengal Warriors,41,Deepak Hooda,3,5,4%,20.00%,60.00%,20.00%
PKL-09,Bengal Warriors,41,Deepak Hooda,4,19,15%,42.10%,26.30%,31.60%
PKL-09,Bengal Warriors,41,Deepak Hooda,5,33,27%,45.50%,36.40%,18.20%
PKL-09,Bengal Warriors,41,Deepak Hooda,6,19,15%,42.10%,31.60%,26.30%
PKL-09,Bengal Warriors,41,Deepak Hooda,7,43,35%,48.80%,25.60%,25.60%
PKL-09,Bengal Warriors,143,Maninder Singh,1,1,0%,,100.00%,
PKL-09,Bengal Warriors,143,Maninder Singh,2,28,8%,,89.30%,10.70%
PKL-09,Bengal Warriors,143,Maninder Singh,3,32,9%,28.10%,46.90%,25.00%
PKL-09,Bengal Warriors,143,Maninder Singh,4,38,10%,68.40%,10.50%,21.10%
PKL-09,Bengal Warriors,143,Maninder Singh,5,40,11%,55.00%,30.00%,15.00%
PKL-09,Bengal Warriors,143,Maninder Singh,6,86,24%,14.00%,66.30%,19.80%
PKL-09,Bengal Warriors,143,Maninder Singh,7,138,38%,18.10%,52.20%,29.70%
PKL-09,Bengal Warriors,3151,Manoj Gowda,2,1,2%,,100.00%,
PKL-09,Bengal Warriors,3151,Manoj Gowda,3,2,4%,,50.00%,50.00%
PKL-09,Bengal Warriors,3151,Manoj Gowda,4,7,13%,71.40%,14.30%,14.30%
PKL-09,Bengal Warriors,3151,Manoj Gowda,5,17,30%,52.90%,17.60%,29.40%
PKL-09,Bengal Warriors,3151,Manoj Gowda,6,6,11%,16.70%,83.30%,
PKL-09,Bengal Warriors,3151,Manoj Gowda,7,23,41%,43.50%,39.10%,17.40%
PKL-09,Bengal Warriors,5097,Parshant Kumar,2,1,9%,,100.00%,
PKL-09,Bengal Warriors,5097,Parshant Kumar,3,1,9%,,,100.00%
PKL-09,Bengal Warriors,5097,Parshant Kumar,4,1,9%,100.00%,,
PKL-09,Bengal Warriors,5097,Parshant Kumar,5,1,9%,100.00%,,
PKL-09,Bengal Warriors,5097,Parshant Kumar,6,1,9%,100.00%,,
PKL-09,Bengal Warriors,5097,Parshant Kumar,7,6,55%,33.30%,16.70%,50.00%
PKL-09,Bengal Warriors,5120,R Guhan,4,1,7%,,,100.00%
PKL-09,Bengal Warriors,5120,R Guhan,5,5,36%,20.00%,40.00%,40.00%
PKL-09,Bengal Warriors,5120,R Guhan,6,2,14%,,100.00%,
PKL-09,Bengal Warriors,5120,R Guhan,7,6,43%,,50.00%,50.00%
PKL-09,Bengal Warriors,4723,Rohit,5,1,11%,100.00%,,
PKL-09,Bengal Warriors,4723,Rohit,6,2,22%,,100.00%,
PKL-09,Bengal Warriors,4723,Rohit,7,6,67%,,50.00%,50.00%
PKL-09,Bengal Warriors,106,Shrikant Jadhav,1,1,0%,,100.00%,
PKL-09,Bengal Warriors,106,Shrikant Jadhav,2,3,1%,,33.30%,66.70%
PKL-09,Bengal Warriors,106,Shrikant Jadhav,3,16,6%,50.00%,31.30%,18.80%
PKL-09,Bengal Warriors,106,Shrikant Jadhav,4,31,12%,45.20%,29.00%,25.80%
PKL-09,Bengal Warriors,106,Shrikant Jadhav,5,60,24%,43.30%,30.00%,26.70%
PKL-09,Bengal Warriors,106,Shrikant Jadhav,6,44,18%,31.80%,40.90%,27.30%
PKL-09,Bengal Warriors,106,Shrikant Jadhav,7,95,38%,31.60%,49.50%,18.90%
PKL-09,Bengal Warriors,3103,Shubham Shinde,4,1,13%,100.00%,,
PKL-09,Bengal Warriors,3103,Shubham Shinde,5,2,25%,100.00%,,
PKL-09,Bengal Warriors,3103,Shubham Shinde,6,1,13%,,,100.00%
PKL-09,Bengal Warriors,3103,Shubham Shinde,7,4,50%,100.00%,,
PKL-09,Bengal Warriors,146,Surender Nada,6,1,20%,100.00%,,
PKL-09,Bengal Warriors,146,Surender Nada,7,4,80%,100.00%,,
PKL-09,Bengal Warriors,5115,Suyog Gaikar,4,2,18%,50.00%,,50.00%
PKL-09,Bengal Warriors,5115,Suyog Gaikar,5,1,9%,100.00%,,
PKL-09,Bengal Warriors,5115,Suyog Gaikar,7,8,73%,12.50%,37.50%,50.00%
PKL-09,Bengal Warriors,5114,Vaibhav Garje,7,1,100%,,,100.00%
PKL-09,Bengal Warriors,764,Vinod Kumar,5,1,50%,100.00%,,
PKL-09,Bengal Warriors,764,Vinod Kumar,6,1,50%,,,100.00%
PKL-09,Bengaluru Bulls,4944,Bharat,2,1,3%,,100.00%,
PKL-09,Bengaluru Bulls,4944,Bharat,3,3,9%,33.30%,33.30%,33.30%
PKL-09,Bengaluru Bulls,4944,Bharat,4,5,15%,,80.00%,20.00%
PKL-09,Bengaluru Bulls,4944,Bharat,5,4,12%,25.00%,50.00%,25.00%
PKL-09,Bengaluru Bulls,4944,Bharat,6,9,26%,11.10%,33.30%,55.60%
PKL-09,Bengaluru Bulls,4944,Bharat,7,12,35%,16.70%,66.70%,16.70%
PKL-09,Bengaluru Bulls,#N/A,Bharat Naresh,1,1,0%,,100.00%,
PKL-09,Bengaluru Bulls,#N/A,Bharat Naresh,2,21,6%,,81.00%,19.00%
PKL-09,Bengaluru Bulls,#N/A,Bharat Naresh,3,43,12%,14.00%,67.40%,18.60%
PKL-09,Bengaluru Bulls,#N/A,Bharat Naresh,4,43,12%,14.00%,55.80%,30.20%
PKL-09,Bengaluru Bulls,#N/A,Bharat Naresh,5,53,15%,17.00%,43.40%,39.60%
PKL-09,Bengaluru Bulls,#N/A,Bharat Naresh,6,69,19%,15.90%,66.70%,17.40%
PKL-09,Bengaluru Bulls,#N/A,Bharat Naresh,7,131,36%,15.30%,54.20%,30.50%
PKL-09,Bengaluru Bulls,3225,Harmanjit Singh,5,6,60%,66.70%,,33.30%
PKL-09,Bengaluru Bulls,3225,Harmanjit Singh,7,4,40%,25.00%,,75.00%
PKL-09,Bengaluru Bulls,769,Mahender Singh,6,1,7%,100.00%,,
PKL-09,Bengaluru Bulls,769,Mahender Singh,7,13,93%,92.30%,,7.70%
PKL-09,Bengaluru Bulls,772,More G B,6,1,20%,100.00%,,
PKL-09,Bengaluru Bulls,772,More G B,7,4,80%,75.00%,,25.00%
PKL-09,Bengaluru Bulls,3038,Neeraj Narwal,1,2,1%,,100.00%,
PKL-09,Bengaluru Bulls,3038,Neeraj Narwal,3,4,2%,75.00%,,25.00%
PKL-09,Bengaluru Bulls,3038,Neeraj Narwal,4,18,9%,72.20%,16.70%,11.10%
PKL-09,Bengaluru Bulls,3038,Neeraj Narwal,5,38,19%,65.80%,13.20%,21.10%
PKL-09,Bengaluru Bulls,3038,Neeraj Narwal,6,57,29%,24.60%,49.10%,26.30%
PKL-09,Bengaluru Bulls,3038,Neeraj Narwal,7,80,40%,47.50%,28.80%,23.80%
PKL-09,Bengaluru Bulls,3154,Sachin Narwal,3,1,2%,,,100.00%
PKL-09,Bengaluru Bulls,3154,Sachin Narwal,4,7,11%,42.90%,42.90%,14.30%
PKL-09,Bengaluru Bulls,3154,Sachin Narwal,5,9,14%,33.30%,44.40%,22.20%
PKL-09,Bengaluru Bulls,3154,Sachin Narwal,6,14,22%,14.30%,57.10%,28.60%
PKL-09,Bengaluru Bulls,3154,Sachin Narwal,7,33,52%,27.30%,36.40%,36.40%
PKL-09,Bengaluru Bulls,3228,Saurabh Nandal,4,1,50%,,100.00%,
PKL-09,Bengaluru Bulls,3228,Saurabh Nandal,5,1,50%,,100.00%,
PKL-09,Bengaluru Bulls,366,Vikash Kandola,1,1,0%,,100.00%,
PKL-09,Bengaluru Bulls,366,Vikash Kandola,2,27,9%,3.70%,77.80%,18.50%
PKL-09,Bengaluru Bulls,366,Vikash Kandola,3,11,4%,72.70%,27.30%,
PKL-09,Bengaluru Bulls,366,Vikash Kandola,4,34,11%,50.00%,20.60%,29.40%
PKL-09,Bengaluru Bulls,366,Vikash Kandola,5,55,18%,54.50%,21.80%,23.60%
PKL-09,Bengaluru Bulls,366,Vikash Kandola,6,47,15%,42.60%,40.40%,17.00%
PKL-09,Bengaluru Bulls,366,Vikash Kandola,7,131,43%,46.60%,32.80%,20.60%
PKL-09,Bengaluru Bulls,#N/A,Vikash Khandola,2,4,12%,,100.00%,
PKL-09,Bengaluru Bulls,#N/A,Vikash Khandola,3,2,6%,100.00%,,
PKL-09,Bengaluru Bulls,#N/A,Vikash Khandola,4,2,6%,100.00%,,
PKL-09,Bengaluru Bulls,#N/A,Vikash Khandola,5,7,21%,28.60%,42.90%,28.60%
PKL-09,Bengaluru Bulls,#N/A,Vikash Khandola,6,7,21%,42.90%,42.90%,14.30%
PKL-09,Bengaluru Bulls,#N/A,Vikash Khandola,7,11,33%,36.40%,36.40%,27.30%
PKL-09,Dabang Delhi,5100,Ashish Narwal,4,2,10%,50.00%,50.00%,
PKL-09,Dabang Delhi,5100,Ashish Narwal,5,4,20%,50.00%,,50.00%
PKL-09,Dabang Delhi,5100,Ashish Narwal,6,8,40%,,62.50%,37.50%
PKL-09,Dabang Delhi,5100,Ashish Narwal,7,6,30%,50.00%,,50.00%
PKL-09,Dabang Delhi,4947,Ashu Malik,2,12,4%,25.00%,58.30%,16.70%
PKL-09,Dabang Delhi,4947,Ashu Malik,3,15,5%,60.00%,20.00%,20.00%
PKL-09,Dabang Delhi,4947,Ashu Malik,4,43,16%,46.50%,41.90%,11.60%
PKL-09,Dabang Delhi,4947,Ashu Malik,5,70,25%,41.40%,28.60%,30.00%
PKL-09,Dabang Delhi,4947,Ashu Malik,6,47,17%,34.00%,40.40%,25.50%
PKL-09,Dabang Delhi,4947,Ashu Malik,7,90,32%,32.20%,46.70%,21.10%
PKL-09,Dabang Delhi,3965,Manjeet,3,7,7%,71.40%,,28.60%
PKL-09,Dabang Delhi,3965,Manjeet,4,7,7%,28.60%,28.60%,42.90%
PKL-09,Dabang Delhi,3965,Manjeet,5,19,18%,26.30%,26.30%,47.40%
PKL-09,Dabang Delhi,3965,Manjeet,6,20,19%,25.00%,60.00%,15.00%
PKL-09,Dabang Delhi,3965,Manjeet,7,52,50%,19.20%,42.30%,38.50%
PKL-09,Dabang Delhi,2296,Naveen Kumar,1,3,1%,,100.00%,
PKL-09,Dabang Delhi,2296,Naveen Kumar,2,36,8%,5.60%,80.60%,13.90%
PKL-09,Dabang Delhi,2296,Naveen Kumar,3,40,9%,15.00%,52.50%,32.50%
PKL-09,Dabang Delhi,2296,Naveen Kumar,4,50,11%,40.00%,30.00%,30.00%
PKL-09,Dabang Delhi,2296,Naveen Kumar,5,58,13%,46.60%,32.80%,20.70%
PKL-09,Dabang Delhi,2296,Naveen Kumar,6,76,17%,35.50%,52.60%,11.80%
PKL-09,Dabang Delhi,2296,Naveen Kumar,7,176,40%,24.40%,54.50%,21.00%
PKL-09,Dabang Delhi,240,Ravi Kumar,5,1,50%,100.00%,,
PKL-09,Dabang Delhi,240,Ravi Kumar,7,1,50%,100.00%,,
PKL-09,Dabang Delhi,4106,Tejas Maruti Patil,4,1,25%,,,100.00%
PKL-09,Dabang Delhi,4106,Tejas Maruti Patil,5,2,50%,100.00%,,
PKL-09,Dabang Delhi,4106,Tejas Maruti Patil,6,1,25%,,100.00%,
PKL-09,Dabang Delhi,#N/A,Vijay,7,6,100%,33.30%,16.70%,50.00%
PKL-09,Dabang Delhi,#N/A,Vijay Jaglan,2,1,1%,,,100.00%
PKL-09,Dabang Delhi,#N/A,Vijay Jaglan,3,2,2%,100.00%,,
PKL-09,Dabang Delhi,#N/A,Vijay Jaglan,4,6,5%,100.00%,,
PKL-09,Dabang Delhi,#N/A,Vijay Jaglan,5,6,5%,100.00%,,
PKL-09,Dabang Delhi,#N/A,Vijay Jaglan,6,36,32%,36.10%,41.70%,22.20%
PKL-09,Dabang Delhi,#N/A,Vijay Jaglan,7,63,55%,20.60%,60.30%,19.00%
PKL-09,Dabang Delhi,3159,Vishal,7,1,100%,100.00%,,
PKL-09,Dabang Delhi,#N/A,Vishal Lather,3,1,17%,100.00%,,
PKL-09,Dabang Delhi,#N/A,Vishal Lather,4,4,67%,100.00%,,
PKL-09,Dabang Delhi,#N/A,Vishal Lather,7,1,17%,100.00%,,
PKL-09,Gujarat Fortunegiants,2297,Arkam Shaikh,5,1,14%,100.00%,,
PKL-09,Gujarat Fortunegiants,2297,Arkam Shaikh,6,1,14%,100.00%,,
PKL-09,Gujarat Fortunegiants,2297,Arkam Shaikh,7,5,71%,40.00%,20.00%,40.00%
PKL-09,Gujarat Fortunegiants,36,Chandran Ranjit,2,1,1%,,100.00%,
PKL-09,Gujarat Fortunegiants,36,Chandran Ranjit,3,4,2%,50.00%,25.00%,25.00%
PKL-09,Gujarat Fortunegiants,36,Chandran Ranjit,4,9,6%,44.40%,33.30%,22.20%
PKL-09,Gujarat Fortunegiants,36,Chandran Ranjit,5,16,10%,50.00%,31.30%,18.80%
PKL-09,Gujarat Fortunegiants,36,Chandran Ranjit,6,51,31%,25.50%,51.00%,23.50%
PKL-09,Gujarat Fortunegiants,36,Chandran Ranjit,7,81,50%,23.50%,48.10%,28.40%
PKL-09,Gujarat Fortunegiants,522,Dong Geon Lee,3,1,2%,100.00%,,
PKL-09,Gujarat Fortunegiants,522,Dong Geon Lee,4,7,11%,57.10%,14.30%,28.60%
PKL-09,Gujarat Fortunegiants,522,Dong Geon Lee,5,9,14%,100.00%,,
PKL-09,Gujarat Fortunegiants,522,Dong Geon Lee,6,13,20%,23.10%,61.50%,15.40%
PKL-09,Gujarat Fortunegiants,522,Dong Geon Lee,7,35,54%,17.10%,60.00%,22.90%
PKL-09,Gujarat Fortunegiants,163,Gaurav Chhikara,7,1,100%,,,100.00%
PKL-09,Gujarat Fortunegiants,163,Mahendra Ganesh Rajput,4,3,4%,66.70%,33.30%,
PKL-09,Gujarat Fortunegiants,163,Mahendra Ganesh Rajput,5,11,16%,72.70%,9.10%,18.20%
PKL-09,Gujarat Fortunegiants,163,Mahendra Ganesh Rajput,6,14,21%,,85.70%,14.30%
PKL-09,Gujarat Fortunegiants,163,Mahendra Ganesh Rajput,7,39,58%,7.70%,64.10%,28.20%
PKL-09,Gujarat Fortunegiants,5019,Mohammad Ghorbani,3,1,100%,100.00%,,
PKL-09,Gujarat Fortunegiants,4939,Pardeep Kumar,5,3,60%,33.30%,,66.70%
PKL-09,Gujarat Fortunegiants,4939,Pardeep Kumar,7,2,40%,50.00%,,50.00%
PKL-09,Gujarat Fortunegiants,5124,Parteek Dahiya,1,2,1%,,100.00%,
PKL-09,Gujarat Fortunegiants,5124,Parteek Dahiya,2,19,8%,15.80%,78.90%,5.30%
PKL-09,Gujarat Fortunegiants,5124,Parteek Dahiya,3,32,13%,12.50%,56.30%,31.30%
PKL-09,Gujarat Fortunegiants,5124,Parteek Dahiya,4,34,14%,35.30%,44.10%,20.60%
PKL-09,Gujarat Fortunegiants,5124,Parteek Dahiya,5,50,21%,32.00%,46.00%,22.00%
PKL-09,Gujarat Fortunegiants,5124,Parteek Dahiya,6,30,13%,20.00%,56.70%,23.30%
PKL-09,Gujarat Fortunegiants,5124,Parteek Dahiya,7,73,30%,24.70%,49.30%,26.00%
PKL-09,Gujarat Fortunegiants,155,Prashanth Kumar Rai,3,1,14%,100.00%,,
PKL-09,Gujarat Fortunegiants,155,Prashanth Kumar Rai,5,1,14%,100.00%,,
PKL-09,Gujarat Fortunegiants,155,Prashanth Kumar Rai,6,2,29%,,100.00%,
PKL-09,Gujarat Fortunegiants,155,Prashanth Kumar Rai,7,3,43%,33.30%,,66.70%
PKL-09,Gujarat Fortunegiants,3075,Purna Singh,5,6,75%,66.70%,,33.30%
PKL-09,Gujarat Fortunegiants,3075,Purna Singh,6,1,13%,100.00%,,
PKL-09,Gujarat Fortunegiants,3075,Purna Singh,7,1,13%,,100.00%,
PKL-09,Gujarat Fortunegiants,#N/A,Rakesh Sangroya,1,2,1%,,100.00%,
PKL-09,Gujarat Fortunegiants,#N/A,Rakesh Sangroya,2,19,7%,5.30%,63.20%,31.60%
PKL-09,Gujarat Fortunegiants,#N/A,Rakesh Sangroya,3,10,4%,20.00%,70.00%,10.00%
PKL-09,Gujarat Fortunegiants,#N/A,Rakesh Sangroya,4,43,16%,51.20%,37.20%,11.60%
PKL-09,Gujarat Fortunegiants,#N/A,Rakesh Sangroya,5,60,22%,60.00%,20.00%,20.00%
PKL-09,Gujarat Fortunegiants,#N/A,Rakesh Sangroya,6,43,16%,46.50%,41.90%,11.60%
PKL-09,Gujarat Fortunegiants,#N/A,Rakesh Sangroya,7,94,35%,29.80%,46.80%,23.40%
PKL-09,Gujarat Fortunegiants,3084,Rinku Narwal,6,2,40%,100.00%,,
PKL-09,Gujarat Fortunegiants,3084,Rinku Narwal,7,3,60%,66.70%,,33.30%
PKL-09,Gujarat Fortunegiants,#N/A,Rohan Singh,5,1,100%,,,100.00%
PKL-09,Gujarat Fortunegiants,326,Rohit Kumar,6,1,25%,100.00%,,
PKL-09,Gujarat Fortunegiants,326,Rohit Kumar,7,3,75%,66.70%,33.30%,
PKL-09,Gujarat Fortunegiants,5039,Shankar Bhimraj Gadai,4,1,9%,,100.00%,
PKL-09,Gujarat Fortunegiants,5039,Shankar Bhimraj Gadai,5,3,27%,66.70%,33.30%,
PKL-09,Gujarat Fortunegiants,5039,Shankar Bhimraj Gadai,6,3,27%,100.00%,,
PKL-09,Gujarat Fortunegiants,5039,Shankar Bhimraj Gadai,7,4,36%,50.00%,50.00%,
PKL-09,Gujarat Fortunegiants,3128,Sonu,1,1,1%,,100.00%,
PKL-09,Gujarat Fortunegiants,3128,Sonu,2,3,4%,33.30%,66.70%,
PKL-09,Gujarat Fortunegiants,3128,Sonu,3,2,3%,,100.00%,
PKL-09,Gujarat Fortunegiants,3128,Sonu,4,7,9%,57.10%,28.60%,14.30%
PKL-09,Gujarat Fortunegiants,3128,Sonu,5,18,23%,38.90%,33.30%,27.80%
PKL-09,Gujarat Fortunegiants,3128,Sonu,6,17,21%,52.90%,5.90%,41.20%
PKL-09,Gujarat Fortunegiants,3128,Sonu,7,32,40%,18.80%,50.00%,31.30%
PKL-09,Jaipur Pink Panthers,3053,V Ajith Kumar,2,2,1%,,100.00%,
PKL-09,Jaipur Pink Panthers,3053,V Ajith Kumar,3,23,13%,78.30%,17.40%,4.30%
PKL-09,Jaipur Pink Panthers,3053,V Ajith Kumar,4,22,12%,31.80%,36.40%,31.80%
PKL-09,Jaipur Pink Panthers,3053,V Ajith Kumar,5,47,26%,51.10%,27.70%,21.30%
PKL-09,Jaipur Pink Panthers,3053,V Ajith Kumar,6,33,18%,42.40%,45.50%,12.10%
PKL-09,Jaipur Pink Panthers,3053,V Ajith Kumar,7,55,30%,27.30%,54.50%,18.20%
PKL-09,Jaipur Pink Panthers,2024,Arjun Deshwal,1,2,0%,,100.00%,
PKL-09,Jaipur Pink Panthers,2024,Arjun Deshwal,2,52,11%,5.80%,69.20%,25.00%
PKL-09,Jaipur Pink Panthers,2024,Arjun Deshwal,3,37,8%,45.90%,35.10%,18.90%
PKL-09,Jaipur Pink Panthers,2024,Arjun Deshwal,4,67,14%,26.90%,44.80%,28.40%
PKL-09,Jaipur Pink Panthers,2024,Arjun Deshwal,5,67,14%,53.70%,28.40%,17.90%
PKL-09,Jaipur Pink Panthers,2024,Arjun Deshwal,6,99,21%,16.20%,62.60%,21.20%
PKL-09,Jaipur Pink Panthers,2024,Arjun Deshwal,7,141,30%,24.10%,58.90%,17.00%
PKL-09,Jaipur Pink Panthers,660,Bhavani Rajput,2,3,4%,66.70%,33.30%,
PKL-09,Jaipur Pink Panthers,660,Bhavani Rajput,3,4,5%,50.00%,50.00%,
PKL-09,Jaipur Pink Panthers,660,Bhavani Rajput,4,12,16%,16.70%,50.00%,33.30%
PKL-09,Jaipur Pink Panthers,660,Bhavani Rajput,5,15,19%,40.00%,33.30%,26.70%
PKL-09,Jaipur Pink Panthers,660,Bhavani Rajput,6,11,14%,45.50%,18.20%,36.40%
PKL-09,Jaipur Pink Panthers,660,Bhavani Rajput,7,32,42%,34.40%,37.50%,28.10%
PKL-09,Jaipur Pink Panthers,5106,Devank,5,2,18%,50.00%,,50.00%
PKL-09,Jaipur Pink Panthers,5106,Devank,6,1,9%,100.00%,,
PKL-09,Jaipur Pink Panthers,5106,Devank,7,8,73%,12.50%,25.00%,62.50%
PKL-09,Jaipur Pink Panthers,5042,Lucky Sharma,7,1,100%,,,100.00%
PKL-09,Jaipur Pink Panthers,3238,Navneet,4,1,10%,,,100.00%
PKL-09,Jaipur Pink Panthers,3238,Navneet,5,2,20%,,,100.00%
PKL-09,Jaipur Pink Panthers,3238,Navneet,6,3,30%,66.70%,33.30%,
PKL-09,Jaipur Pink Panthers,3238,Navneet,7,4,40%,,75.00%,25.00%
PKL-09,Jaipur Pink Panthers,3152,Nitin Panwar,6,2,50%,,100.00%,
PKL-09,Jaipur Pink Panthers,3152,Nitin Panwar,7,2,50%,50.00%,50.00%,
PKL-09,Jaipur Pink Panthers,3152,Nitin Panwar,5,2,33%,50.00%,,50.00%
PKL-09,Jaipur Pink Panthers,3152,Nitin Panwar,7,4,67%,25.00%,,75.00%
PKL-09,Jaipur Pink Panthers,81,Rahul Chaudhari,1,2,1%,,100.00%,
