season,team_name,player-id-pkdc,player-id-pkdc-sanitised,Raider Name,Number of Defenders,Total Raids,% of Raids,Empty,Successful
PKL-07,Jaipur Pink Panthers,#N/A,-1,Ajinkya Ashok,3,900%,13.00%,44.40%,11.10%
PKL-07,Jaipur Pink Panthers,#N/A,-1,Pawar,4,900%,13.00%,33.30%,22.20%
PKL-07,Jaipur Pink Panthers,#N/A,-1,Pawar,5,1900%,28.00%,26.30%,31.60%
PKL-07,Jaipur Pink Panthers,#N/A,-1,Pawar,6,1400%,21.00%,42.90%,21.40%
PKL-07,Jaipur Pink Panthers,#N/A,-1,Pawar,7,1700%,25.00%,47.10%,29.40%
PKL-07,Jaipur Pink Panthers,212,212,Amit Hooda,5,100%,17.00%,100.00%,
PKL-07,Jaipur Pink Panthers,212,212,Amit Hooda,7,500%,83.00%,60.00%,
PKL-07,Jaipur Pink Panthers,41,41,Deepak Hooda,1,600%,2%,,100.00%
PKL-07,Jaipur Pink Panthers,41,41,Deepak Hooda,2,700%,2.00%,42.90%,57.10%
PKL-07,Jaipur Pink Panthers,41,41,Deepak Hooda,3,2400%,8.00%,58.30%,20.80%
PKL-07,Jaipur Pink Panthers,41,41,Deepak Hooda,4,3800%,13.00%,60.50%,10.50%
PKL-07,Jaipur Pink Panthers,41,41,Deepak Hooda,5,4500%,15.00%,53.30%,35.60%
PKL-07,Jaipur Pink Panthers,41,41,Deepak Hooda,6,7300%,24.00%,31.50%,53.40%
PKL-07,Jaipur Pink Panthers,41,41,Deepak Hooda,7,11100%,37.00%,39.60%,36.90%
PKL-07,Jaipur Pink Panthers,211,211,Deepak Narwal,1,100%,1%,,100.00%
PKL-07,Jaipur Pink Panthers,211,211,Deepak Narwal,2,400%,2%,,100.00%
PKL-07,Jaipur Pink Panthers,211,211,Deepak Narwal,3,1700%,9.00%,41.20%,23.50%
PKL-07,Jaipur Pink Panthers,211,211,Deepak Narwal,4,1300%,7.00%,38.50%,15.40%
PKL-07,Jaipur Pink Panthers,211,211,Deepak Narwal,5,4200%,23.00%,54.80%,16.70%
PKL-07,Jaipur Pink Panthers,211,211,Deepak Narwal,6,3500%,19.00%,28.60%,37.10%
PKL-07,Jaipur Pink Panthers,211,211,Deepak Narwal,7,7000%,38.00%,32.90%,44.30%
PKL-07,Jaipur Pink Panthers,3032,3032,Guman Singh,4,200%,20.00%,100.00%,
PKL-07,Jaipur Pink Panthers,3032,3032,Guman Singh,5,100%,10%,,100.00%
PKL-07,Jaipur Pink Panthers,3032,3032,Guman Singh,6,400%,40.00%,75.00%,
PKL-07,Jaipur Pink Panthers,3032,3032,Guman Singh,7,300%,30.00%,33.30%,66.70%
PKL-07,Jaipur Pink Panthers,599,599,Lokesh Kaushik,5,500%,63.00%,20.00%,20.00%
PKL-07,Jaipur Pink Panthers,599,599,Lokesh Kaushik,6,100%,13%,,
PKL-07,Jaipur Pink Panthers,599,599,Lokesh Kaushik,7,200%,25%,,100.00%
PKL-07,Jaipur Pink Panthers,#N/A,-1,Milinda Chathuranga,5,100%,100%,,
PKL-07,Jaipur Pink Panthers,293,293,Nilesh Salunke,1,200%,1%,,100.00%
PKL-07,Jaipur Pink Panthers,293,293,Nilesh Salunke,2,100%,1.00%,100.00%,
PKL-07,Jaipur Pink Panthers,293,293,Nilesh Salunke,3,600%,4.00%,100.00%,
PKL-07,Jaipur Pink Panthers,293,293,Nilesh Salunke,4,1000%,6.00%,90.00%,
PKL-07,Jaipur Pink Panthers,293,293,Nilesh Salunke,5,3300%,21.00%,72.70%,12.10%
PKL-07,Jaipur Pink Panthers,293,293,Nilesh Salunke,6,4500%,29.00%,31.10%,40.00%
PKL-07,Jaipur Pink Panthers,293,293,Nilesh Salunke,7,5700%,37.00%,26.30%,49.10%
PKL-07,Jaipur Pink Panthers,3065,3065,Nitin Rawal,2,200%,2.00%,50.00%,50.00%
PKL-07,Jaipur Pink Panthers,3065,3065,Nitin Rawal,3,900%,9.00%,55.60%,22.20%
PKL-07,Jaipur Pink Panthers,3065,3065,Nitin Rawal,4,1600%,16.00%,43.80%,12.50%
PKL-07,Jaipur Pink Panthers,3065,3065,Nitin Rawal,5,1300%,13.00%,69.20%,15.40%
PKL-07,Jaipur Pink Panthers,3065,3065,Nitin Rawal,6,1800%,18.00%,38.90%,22.20%
PKL-07,Jaipur Pink Panthers,3065,3065,Nitin Rawal,7,4000%,41.00%,55.00%,30.00%
PKL-07,Jaipur Pink Panthers,3154,3154,Sachin Narwal,2,100%,3.00%,100.00%,
PKL-07,Jaipur Pink Panthers,3154,3154,Sachin Narwal,3,100%,3.00%,100.00%,
PKL-07,Jaipur Pink Panthers,3154,3154,Sachin Narwal,4,600%,17.00%,16.70%,33.30%
PKL-07,Jaipur Pink Panthers,3154,3154,Sachin Narwal,5,1500%,42.00%,60.00%,6.70%
PKL-07,Jaipur Pink Panthers,3154,3154,Sachin Narwal,6,400%,11.00%,50.00%,50.00%
PKL-07,Jaipur Pink Panthers,3154,3154,Sachin Narwal,7,900%,25.00%,44.40%,33.30%
PKL-07,Jaipur Pink Panthers,290,290,Sandeep Dhull,7,300%,100.00%,66.70%,
PKL-07,Jaipur Pink Panthers,613,613,Sunil Siddhgavali,7,200%,100.00%,100.00%,
PKL-07,Jaipur Pink Panthers,3052,3052,Sushil Gulia,2,100%,2%,,100.00%
PKL-07,Jaipur Pink Panthers,3052,3052,Sushil Gulia,4,1000%,21.00%,40.00%,20.00%
PKL-07,Jaipur Pink Panthers,3052,3052,Sushil Gulia,5,1100%,23.00%,63.60%,18.20%
PKL-07,Jaipur Pink Panthers,3052,3052,Sushil Gulia,6,1000%,21.00%,40.00%,20.00%
PKL-07,Jaipur Pink Panthers,3052,3052,Sushil Gulia,7,1500%,32.00%,40.00%,33.30%
PKL-07,Jaipur Pink Panthers,#N/A,-1,Vishal,5,100%,100.00%,100.00%,
PKL-07,Tamil Thailaivas,26,26,Ajay Thakur,2,600%,4%,,50.00%
PKL-07,Tamil Thailaivas,26,26,Ajay Thakur,3,2100%,12.00%,57.10%,28.60%
PKL-07,Tamil Thailaivas,26,26,Ajay Thakur,4,2300%,13.00%,73.90%,17.40%
PKL-07,Tamil Thailaivas,26,26,Ajay Thakur,5,4200%,25.00%,57.10%,14.30%
PKL-07,Tamil Thailaivas,26,26,Ajay Thakur,6,3000%,18.00%,36.70%,43.30%
PKL-07,Tamil Thailaivas,26,26,Ajay Thakur,7,4900%,29.00%,28.60%,36.70%
PKL-07,Tamil Thailaivas,2325,2325,Anand,5,300%,23%,,33.30%
PKL-07,Tamil Thailaivas,2325,2325,Anand,7,1000%,77.00%,50.00%,20.00%
PKL-07,Tamil Thailaivas,3073,3073,Hemant Chauhan,5,100%,17%,,100.00%
PKL-07,Tamil Thailaivas,3073,3073,Hemant Chauhan,6,200%,33.00%,100.00%,
PKL-07,Tamil Thailaivas,3073,3073,Hemant Chauhan,7,300%,50.00%,66.70%,
PKL-07,Tamil Thailaivas,3161,3161,Himanshu,7,700%,100.00%,42.90%,28.60%
PKL-07,Tamil Thailaivas,69,69,Manjeet Chhillar,3,100%,5.00%,100.00%,
PKL-07,Tamil Thailaivas,69,69,Manjeet Chhillar,4,100%,5.00%,100.00%,
PKL-07,Tamil Thailaivas,69,69,Manjeet Chhillar,5,100%,5.00%,100.00%,
PKL-07,Tamil Thailaivas,69,69,Manjeet Chhillar,6,600%,32.00%,100.00%,
PKL-07,Tamil Thailaivas,69,69,Manjeet Chhillar,7,1000%,53.00%,40.00%,
PKL-07,Tamil Thailaivas,#N/A,-1,Milad Sheibak,5,100%,100.00%,100.00%,
PKL-07,Tamil Thailaivas,71,71,Mohit Chhillar,3,100%,50.00%,100.00%,
PKL-07,Tamil Thailaivas,71,71,Mohit Chhillar,6,100%,50.00%,100.00%,
PKL-07,Tamil Thailaivas,81,81,Rahul Chaudhari,1,300%,1%,,100.00%
PKL-07,Tamil Thailaivas,81,81,Rahul Chaudhari,2,1300%,4.00%,23.10%,61.50%
PKL-07,Tamil Thailaivas,81,81,Rahul Chaudhari,3,3400%,10.00%,52.90%,23.50%
PKL-07,Tamil Thailaivas,81,81,Rahul Chaudhari,4,3900%,12.00%,46.20%,20.50%
PKL-07,Tamil Thailaivas,81,81,Rahul Chaudhari,5,4600%,14.00%,37.00%,15.20%
PKL-07,Tamil Thailaivas,81,81,Rahul Chaudhari,6,9300%,29.00%,34.40%,48.40%
PKL-07,Tamil Thailaivas,81,81,Rahul Chaudhari,7,9700%,30.00%,39.20%,34.00%
PKL-07,Tamil Thailaivas,160,160,Ran Singh,3,100%,6.00%,100.00%,
PKL-07,Tamil Thailaivas,160,160,Ran Singh,4,300%,18.00%,66.70%,
PKL-07,Tamil Thailaivas,160,160,Ran Singh,6,300%,18.00%,66.70%,33.30%
PKL-07,Tamil Thailaivas,160,160,Ran Singh,7,1000%,59.00%,10.00%,60.00%
PKL-07,Tamil Thailaivas,3236,3236,Sagar,7,100%,100%,,
PKL-07,Tamil Thailaivas,105,105,Shabeer Bappu,2,100%,1.00%,100.00%,
PKL-07,Tamil Thailaivas,105,105,Shabeer Bappu,3,500%,5.00%,80.00%,20.00%
PKL-07,Tamil Thailaivas,105,105,Shabeer Bappu,4,800%,9.00%,87.50%,12.50%
PKL-07,Tamil Thailaivas,105,105,Shabeer Bappu,5,2700%,29.00%,81.50%,
PKL-07,Tamil Thailaivas,105,105,Shabeer Bappu,6,1500%,16.00%,60.00%,40.00%
PKL-07,Tamil Thailaivas,105,105,Shabeer Bappu,7,3700%,40.00%,56.80%,24.30%
PKL-07,Tamil Thailaivas,3053,3053,V. Ajith Kumar,2,900%,4%,,66.70%
PKL-07,Tamil Thailaivas,3053,3053,V. Ajith Kumar,3,1100%,5.00%,18.20%,36.40%
PKL-07,Tamil Thailaivas,3053,3053,V. Ajith Kumar,4,2900%,13.00%,31.00%,24.10%
PKL-07,Tamil Thailaivas,3053,3053,V. Ajith Kumar,5,5100%,24.00%,35.30%,31.40%
PKL-07,Tamil Thailaivas,3053,3053,V. Ajith Kumar,6,3800%,18.00%,15.80%,60.50%
PKL-07,Tamil Thailaivas,3053,3053,V. Ajith Kumar,7,7900%,36.00%,19.00%,58.20%
PKL-07,Tamil Thailaivas,2257,2257,Obiero Victor,5,600%,35.00%,50.00%,16.70%
PKL-07,Tamil Thailaivas,2257,2257,Obiero Victor,6,500%,29.00%,20.00%,60.00%
PKL-07,Tamil Thailaivas,2257,2257,Obiero Victor,7,600%,35%,,66.70%
PKL-07,Tamil Thailaivas,#N/A,-1,Vineet Kumar,3,100%,5.00%,100.00%,
PKL-07,Tamil Thailaivas,#N/A,-1,Vineet Kumar,4,100%,5.00%,100.00%,
PKL-07,Tamil Thailaivas,#N/A,-1,Vineet Kumar,5,400%,19.00%,100.00%,
PKL-07,Tamil Thailaivas,#N/A,-1,Vineet Kumar,6,200%,10%,,50.00%
PKL-07,Tamil Thailaivas,#N/A,-1,Vineet Kumar,7,1300%,62.00%,38.50%,23.10%
PKL-07,Tamil Thailaivas,2282,2282,Yashwant Bishnoi,5,100%,11%,,
PKL-07,Tamil Thailaivas,2282,2282,Yashwant Bishnoi,6,100%,11%,,100.00%
PKL-07,Tamil Thailaivas,2282,2282,Yashwant Bishnoi,7,700%,78.00%,42.90%,14.30%
PKL-07,UP Yoddha,3126,3126,Amit,6,100%,7.00%,100.00%,
PKL-07,UP Yoddha,3126,3126,Amit,7,1300%,93.00%,92.30%,7.70%
PKL-07,UP Yoddha,3027,3027,Ankush,5,500%,38.00%,40.00%,40.00%
PKL-07,UP Yoddha,3027,3027,Ankush,6,200%,15%,,50.00%
PKL-07,UP Yoddha,3027,3027,Ankush,7,600%,46.00%,16.70%,50.00%
PKL-07,UP Yoddha,3239,3239,Ashu Singh,7,100%,100.00%,100.00%,
PKL-07,UP Yoddha,2316,2316,Azad Singh,4,300%,12.00%,33.30%,
PKL-07,UP Yoddha,2316,2316,Azad Singh,5,500%,19.00%,60.00%,40.00%
PKL-07,UP Yoddha,2316,2316,Azad Singh,6,400%,15.00%,25.00%,25.00%
PKL-07,UP Yoddha,2316,2316,Azad Singh,7,1400%,54.00%,50.00%,14.30%
PKL-07,UP Yoddha,567,567,Mohsen Maghsoudlou,3,200%,6.00%,50.00%,
PKL-07,UP Yoddha,567,567,Mohsen Maghsoudlou,4,300%,9%,,33.30%
PKL-07,UP Yoddha,567,567,Mohsen Maghsoudlou,5,1100%,33.00%,63.60%,
PKL-07,UP Yoddha,567,567,Mohsen Maghsoudlou,6,300%,9.00%,33.30%,66.70%
PKL-07,UP Yoddha,567,567,Mohsen Maghsoudlou,7,1400%,42.00%,50.00%,14.30%
PKL-07,UP Yoddha,388,388,Monu Goyat,2,1000%,7.00%,10.00%,70.00%
PKL-07,UP Yoddha,388,388,Monu Goyat,3,800%,5.00%,25.00%,62.50%
PKL-07,UP Yoddha,388,388,Monu Goyat,4,1700%,11.00%,23.50%,41.20%
PKL-07,UP Yoddha,388,388,Monu Goyat,5,3000%,20.00%,60.00%,13.30%
PKL-07,UP Yoddha,388,388,Monu Goyat,6,2400%,16.00%,25.00%,41.70%
PKL-07,UP Yoddha,388,388,Monu Goyat,7,6200%,41.00%,32.30%,40.30%
PKL-07,UP Yoddha,3088,3088,Nitesh Kumar,7,200%,100%,,
PKL-07,UP Yoddha,94,94,Rishank Devadiga,2,500%,3.00%,40.00%,60.00%
PKL-07,UP Yoddha,94,94,Rishank Devadiga,3,2200%,11.00%,90.90%,4.50%
PKL-07,UP Yoddha,94,94,Rishank Devadiga,4,1700%,9.00%,76.50%,17.60%
PKL-07,UP Yoddha,94,94,Rishank Devadiga,5,3000%,15.00%,76.70%,6.70%
PKL-07,UP Yoddha,94,94,Rishank Devadiga,6,4000%,21.00%,45.00%,40.00%
PKL-07,UP Yoddha,94,94,Rishank Devadiga,7,8000%,41.00%,31.30%,50.00%
PKL-07,UP Yoddha,218,218,Sachin Kumar,3,200%,11.00%,50.00%,50.00%
PKL-07,UP Yoddha,218,218,Sachin Kumar,4,600%,32.00%,50.00%,33.30%
PKL-07,UP Yoddha,218,218,Sachin Kumar,5,500%,26.00%,100.00%,
PKL-07,UP Yoddha,218,218,Sachin Kumar,6,200%,11.00%,100.00%,
PKL-07,UP Yoddha,218,218,Sachin Kumar,7,400%,21.00%,100.00%,
PKL-07,UP Yoddha,106,106,Shrikant Jadhav,1,500%,2%,,100.00%
PKL-07,UP Yoddha,106,106,Shrikant Jadhav,2,1200%,4.00%,25.00%,50.00%
PKL-07,UP Yoddha,106,106,Shrikant Jadhav,3,2300%,8.00%,56.50%,26.10%
PKL-07,UP Yoddha,106,106,Shrikant Jadhav,4,3800%,13.00%,42.10%,21.10%
PKL-07,UP Yoddha,106,106,Shrikant Jadhav,5,6000%,20.00%,55.00%,26.70%
PKL-07,UP Yoddha,106,106,Shrikant Jadhav,6,5900%,20.00%,37.30%,42.40%
PKL-07,UP Yoddha,106,106,Shrikant Jadhav,7,9700%,33.00%,28.90%,48.50%
PKL-07,UP Yoddha,3240,3240,Sumit,3,200%,25.00%,50.00%,
PKL-07,UP Yoddha,3240,3240,Sumit,4,100%,13.00%,100.00%,
PKL-07,UP Yoddha,3240,3240,Sumit,5,100%,13%,,100.00%
PKL-07,UP Yoddha,3240,3240,Sumit,7,400%,50.00%,75.00%,25.00%
PKL-07,UP Yoddha,3241,3241,Surender Gill,2,2100%,11.00%,14.30%,66.70%
PKL-07,UP Yoddha,3241,3241,Surender Gill,3,2500%,13.00%,44.00%,24.00%
PKL-07,UP Yoddha,3241,3241,Surender Gill,4,2500%,13.00%,32.00%,48.00%
PKL-07,UP Yoddha,3241,3241,Surender Gill,5,4000%,21.00%,67.50%,15.00%
PKL-07,UP Yoddha,3241,3241,Surender Gill,6,3500%,19.00%,51.40%,31.40%
PKL-07,UP Yoddha,3241,3241,Surender Gill,7,4300%,23.00%,41.90%,20.90%
PKL-07,UP Yoddha,234,234,Surender Singh,4,100%,3%,,100.00%
PKL-07,UP Yoddha,234,234,Surender Singh,5,600%,16.00%,33.30%,16.70%
PKL-07,UP Yoddha,234,234,Surender Singh,6,1400%,38.00%,14.30%,42.90%
PKL-07,UP Yoddha,234,234,Surender Singh,7,1600%,43.00%,37.50%,25.00%
PKL-07,Bengal Warriors,#N/A,-1,Avinash A. R.,7,400%,100%,,50.00%
PKL-07,Bengal Warriors,621,621,Baldev Singh,3,100%,14%,,100.00%
PKL-07,Bengal Warriors,621,621,Baldev Singh,4,100%,14.00%,100.00%,
PKL-07,Bengal Warriors,621,621,Baldev Singh,5,100%,14.00%,100.00%,
PKL-07,Bengal Warriors,621,621,Baldev Singh,6,100%,14.00%,100.00%,
PKL-07,Bengal Warriors,621,621,Baldev Singh,7,300%,43.00%,66.70%,
PKL-07,Bengal Warriors,219,219,K. Prapanjan,2,300%,1%,,100.00%
PKL-07,Bengal Warriors,219,219,K. Prapanjan,3,1000%,5.00%,70.00%,10.00%
PKL-07,Bengal Warriors,219,219,K. Prapanjan,4,3700%,18.00%,43.20%,37.80%
PKL-07,Bengal Warriors,219,219,K. Prapanjan,5,3600%,18.00%,66.70%,19.40%
PKL-07,Bengal Warriors,219,219,K. Prapanjan,6,4400%,21.00%,36.40%,47.70%
PKL-07,Bengal Warriors,219,219,K. Prapanjan,7,7500%,37.00%,26.70%,41.30%
PKL-07,Bengal Warriors,143,143,Maninder Singh,2,2400%,8.00%,4.20%,87.50%
PKL-07,Bengal Warriors,143,143,Maninder Singh,3,1500%,5.00%,33.30%,53.30%
PKL-07,Bengal Warriors,143,143,Maninder Singh,4,3200%,10.00%,34.40%,40.60%
PKL-07,Bengal Warriors,143,143,Maninder Singh,5,5000%,16.00%,46.00%,30.00%
PKL-07,Bengal Warriors,143,143,Maninder Singh,6,5900%,19.00%,23.70%,50.80%
PKL-07,Bengal Warriors,143,143,Maninder Singh,7,13800%,43.00%,25.40%,61.60%
PKL-07,Bengal Warriors,#N/A,-1,Mohammad Esmaeil Nabibakhsh,2,1800%,8.00%,16.70%,77.80%
PKL-07,Bengal Warriors,#N/A,-1,Mohammad Esmaeil Nabibakhsh,3,3700%,16.00%,37.80%,45.90%
PKL-07,Bengal Warriors,#N/A,-1,Mohammad Esmaeil Nabibakhsh,4,4700%,20.00%,48.90%,23.40%
PKL-07,Bengal Warriors,#N/A,-1,Mohammad Esmaeil Nabibakhsh,5,5400%,23.00%,70.40%,11.10%
PKL-07,Bengal Warriors,#N/A,-1,Mohammad Esmaeil Nabibakhsh,6,2000%,9.00%,35.00%,50.00%
PKL-07,Bengal Warriors,#N/A,-1,Mohammad Esmaeil Nabibakhsh,7,5600%,24.00%,42.90%,39.30%
PKL-07,Bengal Warriors,3177,3177,Mohammad Taghi Paein Mahali,3,100%,9%,,
PKL-07,Bengal Warriors,3177,3177,Mohammad Taghi Paein Mahali,4,100%,9.00%,100.00%,
PKL-07,Bengal Warriors,3177,3177,Mohammad Taghi Paein Mahali,5,100%,9%,,
PKL-07,Bengal Warriors,3177,3177,Mohammad Taghi Paein Mahali,6,300%,27%,,33.30%
PKL-07,Bengal Warriors,3177,3177,Mohammad Taghi Paein Mahali,7,500%,45.00%,20.00%,60.00%
PKL-07,Bengal Warriors,204,204,Rakesh Narwal,2,100%,4%,,
PKL-07,Bengal Warriors,204,204,Rakesh Narwal,3,200%,7%,,50.00%
PKL-07,Bengal Warriors,204,204,Rakesh Narwal,4,100%,4%,,
PKL-07,Bengal Warriors,204,204,Rakesh Narwal,5,200%,7.00%,100.00%,
PKL-07,Bengal Warriors,204,204,Rakesh Narwal,6,600%,22.00%,33.30%,50.00%
PKL-07,Bengal Warriors,204,204,Rakesh Narwal,7,1500%,56.00%,20.00%,60.00%
PKL-07,Bengal Warriors,#N/A,-1,Ravindra Ramesh Kumawat,3,100%,6.00%,100.00%,
PKL-07,Bengal Warriors,#N/A,-1,Ravindra Ramesh Kumawat,4,300%,18.00%,33.30%,33.30%
PKL-07,Bengal Warriors,#N/A,-1,Ravindra Ramesh Kumawat,5,400%,24.00%,25.00%,25.00%
PKL-07,Bengal Warriors,#N/A,-1,Ravindra Ramesh Kumawat,6,400%,24.00%,50.00%,25.00%
PKL-07,Bengal Warriors,#N/A,-1,Ravindra Ramesh Kumawat,7,500%,29.00%,20.00%,60.00%
PKL-07,Bengal Warriors,3084,3084,Rinku Narwal,5,100%,33.00%,100.00%,
PKL-07,Bengal Warriors,3084,3084,Rinku Narwal,6,100%,33.00%,100.00%,
PKL-07,Bengal Warriors,3084,3084,Rinku Narwal,7,100%,33.00%,100.00%,
PKL-07,Bengal Warriors,#N/A,-1,Sourabh Tanaji Patil,2,100%,4%,,
PKL-07,Bengal Warriors,#N/A,-1,Sourabh Tanaji Patil,3,400%,15.00%,25.00%,50.00%
PKL-07,Bengal Warriors,#N/A,-1,Sourabh Tanaji Patil,4,300%,12.00%,33.30%,66.70%
PKL-07,Bengal Warriors,#N/A,-1,Sourabh Tanaji Patil,5,500%,19%,,60.00%
PKL-07,Bengal Warriors,#N/A,-1,Sourabh Tanaji Patil,6,500%,19.00%,20.00%,60.00%
PKL-07,Bengal Warriors,#N/A,-1,Sourabh Tanaji Patil,7,800%,31.00%,12.50%,62.50%
PKL-07,Bengal Warriors,111,111,Sukesh Hegde,1,300%,2%,,100.00%
PKL-07,Bengal Warriors,111,111,Sukesh Hegde,2,100%,1%,,100.00%
PKL-07,Bengal Warriors,111,111,Sukesh Hegde,3,400%,3.00%,75.00%,25.00%
PKL-07,Bengal Warriors,111,111,Sukesh Hegde,4,1600%,11.00%,87.50%,6.30%
PKL-07,Bengal Warriors,111,111,Sukesh Hegde,5,3100%,22.00%,80.60%,6.50%
PKL-07,Bengal Warriors,111,111,Sukesh Hegde,6,3700%,26.00%,43.20%,43.20%
PKL-07,Bengal Warriors,111,111,Sukesh Hegde,7,5000%,35.00%,46.00%,40.00%
PKL-07,Bengal Warriors,#N/A,-1,Sunil Manik Dubile,2,100%,50%,,
PKL-07,Bengal Warriors,#N/A,-1,Sunil Manik Dubile,5,100%,50%,,
PKL-08,Puneri Paltan,4192,4192,Abinesh Nadarajan,5,300%,33.00%,100.00%,
PKL-08,Puneri Paltan,4192,4192,Abinesh Nadarajan,6,200%,22%,,100.00%
PKL-08,Puneri Paltan,4192,4192,Abinesh Nadarajan,7,400%,44.00%,75.00%,
PKL-08,Puneri Paltan,4959,4959,Akash Shinde,5,200%,18%,,50.00%
PKL-08,Puneri Paltan,4959,4959,Akash Shinde,6,500%,45.00%,20.00%,80.00%
PKL-08,Puneri Paltan,4959,4959,Akash Shinde,7,400%,36%,,100.00%
PKL-08,Puneri Paltan,#N/A,-1,Asalam Inamdar,1,100%,0%,,100.00%
PKL-08,Puneri Paltan,#N/A,-1,Asalam Inamdar,2,800%,2%,,87.50%
PKL-08,Puneri Paltan,#N/A,-1,Asalam Inamdar,3,2900%,8.00%,48.30%,34.50%
PKL-08,Puneri Paltan,#N/A,-1,Asalam Inamdar,4,4300%,12.00%,55.80%,16.30%
PKL-08,Puneri Paltan,#N/A,-1,Asalam Inamdar,5,7600%,21.00%,64.50%,22.40%
PKL-08,Puneri Paltan,#N/A,-1,Asalam Inamdar,6,7700%,22.00%,37.70%,44.20%
PKL-08,Puneri Paltan,#N/A,-1,Asalam Inamdar,7,12100%,34.00%,31.40%,52.90%
PKL-08,Puneri Paltan,621,621,Baldev Singh,7,100%,100%,,
PKL-08,Puneri Paltan,3162,3162,Karamvir,7,100%,100%,,
PKL-08,Puneri Paltan,4022,4022,Mohit Goyat,0,100%,0%,,100.00%
PKL-08,Puneri Paltan,4022,4022,Mohit Goyat,1,300%,1%,,100.00%
PKL-08,Puneri Paltan,4022,4022,Mohit Goyat,2,3000%,10.00%,6.70%,83.30%
PKL-08,Puneri Paltan,4022,4022,Mohit Goyat,3,3800%,12.00%,42.10%,42.10%
PKL-08,Puneri Paltan,4022,4022,Mohit Goyat,4,4600%,15.00%,30.40%,41.30%
PKL-08,Puneri Paltan,4022,4022,Mohit Goyat,5,7300%,24.00%,46.60%,31.50%
PKL-08,Puneri Paltan,4022,4022,Mohit Goyat,6,3900%,13.00%,43.60%,53.80%
PKL-08,Puneri Paltan,4022,4022,Mohit Goyat,7,7500%,25.00%,40.00%,41.30%
PKL-08,Puneri Paltan,320,320,Nitin Tomar,1,200%,2%,,100.00%
PKL-08,Puneri Paltan,320,320,Nitin Tomar,2,100%,1%,,100.00%
PKL-08,Puneri Paltan,320,320,Nitin Tomar,3,300%,3.00%,66.70%,33.30%
PKL-08,Puneri Paltan,320,320,Nitin Tomar,4,1000%,10.00%,70.00%,20.00%
PKL-08,Puneri Paltan,320,320,Nitin Tomar,5,1800%,17.00%,83.30%,5.60%
PKL-08,Puneri Paltan,320,320,Nitin Tomar,6,2500%,24.00%,36.00%,40.00%
PKL-08,Puneri Paltan,320,320,Nitin Tomar,7,4400%,43.00%,38.60%,45.50%
PKL-08,Puneri Paltan,3233,3233,Pankaj Mohite,3,200%,3.00%,100.00%,
PKL-08,Puneri Paltan,3233,3233,Pankaj Mohite,4,600%,9.00%,33.30%,16.70%
PKL-08,Puneri Paltan,3233,3233,Pankaj Mohite,5,1100%,17.00%,63.60%,18.20%
PKL-08,Puneri Paltan,3233,3233,Pankaj Mohite,6,1200%,19.00%,8.30%,66.70%
PKL-08,Puneri Paltan,3233,3233,Pankaj Mohite,7,3300%,52.00%,48.50%,18.20%
PKL-08,Puneri Paltan,#N/A,-1,Pawan Kumar,5,100%,8.00%,100.00%,
PKL-08,Puneri Paltan,#N/A,-1,Pawan Kumar,6,200%,17.00%,100.00%,
PKL-08,Puneri Paltan,#N/A,-1,Pawan Kumar,7,900%,75.00%,22.20%,33.30%
PKL-08,Puneri Paltan,81,81,Rahul Chaudhari,2,100%,3%,,
PKL-08,Puneri Paltan,81,81,Rahul Chaudhari,3,100%,3.00%,100.00%,
PKL-08,Puneri Paltan,81,81,Rahul Chaudhari,4,500%,14.00%,20.00%,40.00%
PKL-08,Puneri Paltan,81,81,Rahul Chaudhari,5,300%,9.00%,66.70%,
PKL-08,Puneri Paltan,81,81,Rahul Chaudhari,6,700%,20.00%,71.40%,14.30%
PKL-08,Puneri Paltan,81,81,Rahul Chaudhari,7,1800%,51.00%,33.30%,38.90%
PKL-08,Puneri Paltan,3234,3234,Sanket Sawant,4,100%,100.00%,100.00%,
PKL-08,Puneri Paltan,4961,4961,Shubham Shelke,4,100%,7%,,
PKL-08,Puneri Paltan,4961,4961,Shubham Shelke,5,500%,33.00%,40.00%,
PKL-08,Puneri Paltan,4961,4961,Shubham Shelke,6,100%,7%,,100.00%
PKL-08,Puneri Paltan,4961,4961,Shubham Shelke,7,800%,53.00%,50.00%,12.50%
PKL-08,Puneri Paltan,3000,3000,Sombir,7,100%,100%,,
PKL-08,Puneri Paltan,#N/A,-1,Victor Obiero,6,100%,100%,,
PKL-08,Puneri Paltan,3083,3083,Vishal Bhardwaj,4,100%,20.00%,100.00%,
PKL-08,Puneri Paltan,3083,3083,Vishal Bhardwaj,5,100%,20.00%,100.00%,
PKL-08,Puneri Paltan,3083,3083,Vishal Bhardwaj,7,300%,60.00%,33.30%,
PKL-08,Puneri Paltan,4757,4757,Vishwas S,3,200%,8.00%,50.00%,50.00%
PKL-08,Puneri Paltan,4757,4757,Vishwas S,4,200%,8%,,50.00%
PKL-08,Puneri Paltan,4757,4757,Vishwas S,5,400%,15.00%,25.00%,25.00%
PKL-08,Puneri Paltan,4757,4757,Vishwas S,6,200%,8%,,50.00%
PKL-08,Puneri Paltan,4757,4757,Vishwas S,7,1600%,62.00%,31.30%,37.50%
PKL-08,Telugu Titans,3095,3095,Adarsh T,2,1200%,8%,,100.00%
PKL-08,Telugu Titans,3095,3095,Adarsh T,3,1800%,12.00%,22.20%,50.00%
