season,player-super-tackles_player_name,player-raid-points_player_name,player-super-raids_player_name,high-5s_player_name,player-tackle-points_player_name,player-avg-tackle-points_player_name,player-dod-raid-points_player_name,player-total-points_player_name,player-successful-tackles_player_name,player-successful-raids_player_name,super-10s_player_name,player-super-tackles_match_played,player-raid-points_match_played,player-super-raids_match_played,high-5s_match_played,player-tackle-points_match_played,player-avg-tackle-points_match_played,player-dod-raid-points_match_played,player-total-points_match_played,player-successful-tackles_match_played,player-successful-raids_match_played,super-10s_match_played,player-super-tackles_position_name,player-raid-points_position_name,player-super-raids_position_name,high-5s_position_name,player-tackle-points_position_name,player-avg-tackle-points_position_name,player-dod-raid-points_position_name,player-total-points_position_name,player-successful-tackles_position_name,player-successful-raids_position_name,super-10s_position_name,player-super-tackles_team,player-raid-points_team,player-super-raids_team,high-5s_team,player-tackle-points_team,player-avg-tackle-points_team,player-dod-raid-points_team,player-total-points_team,player-successful-tackles_team,player-successful-raids_team,super-10s_team,player-super-tackles_team_name,player-raid-points_team_name,player-super-raids_team_name,high-5s_team_name,player-tackle-points_team_name,player-avg-tackle-points_team_name,player-dod-raid-points_team_name,player-total-points_team_name,player-successful-tackles_team_name,player-successful-raids_team_name,super-10s_team_name,player-super-tackles_team_full_name,player-raid-points_team_full_name,player-super-raids_team_full_name,high-5s_team_full_name,player-tackle-points_team_full_name,player-avg-tackle-points_team_full_name,player-dod-raid-points_team_full_name,player-total-points_team_full_name,player-successful-tackles_team_full_name,player-successful-raids_team_full_name,super-10s_team_full_name,player-super-tackles_rank,player-raid-points_rank,player-super-raids_rank,high-5s_rank,player-tackle-points_rank,player-avg-tackle-points_rank,player-dod-raid-points_rank,player-total-points_rank,player-successful-tackles_rank,player-successful-raids_rank,super-10s_rank,player-super-tackles_value,player-raid-points_value,player-super-raids_value,high-5s_value,player-tackle-points_value,player-avg-tackle-points_value,player-dod-raid-points_value,player-total-points_value,player-successful-tackles_value,player-successful-raids_value,super-10s_value,player-super-tackles_points_per_match,player-raid-points_points_per_match,player-super-raids_points_per_match,high-5s_points_per_match,player-tackle-points_points_per_match,player-avg-tackle-points_points_per_match,player-dod-raid-points_points_per_match,player-total-points_points_per_match,player-successful-tackles_points_per_match,player-successful-raids_points_per_match,super-10s_points_per_match,player-super-tackles_team_id,player-raid-points_team_id,player-super-raids_team_id,high-5s_team_id,player-tackle-points_team_id,player-avg-tackle-points_team_id,player-dod-raid-points_team_id,player-total-points_team_id,player-successful-tackles_team_id,player-successful-raids_team_id,super-10s_team_id,player-super-tackles_position_id,player-raid-points_position_id,player-super-raids_position_id,high-5s_position_id,player-tackle-points_position_id,player-avg-tackle-points_position_id,player-dod-raid-points_position_id,player-total-points_position_id,player-successful-tackles_position_id,player-successful-raids_position_id,super-10s_position_id
9,Mohammadreza Chiyaneh,Mohammadreza Chiyaneh,,Mohammadreza Chiyaneh,Mohammadreza Chiyaneh,Mohammadreza Chiyaneh,,Mohammadreza Chiyaneh,Mohammadreza Chiyaneh,Mohammadreza Chiyaneh,,20,20,,20,20,20,,20,20,20,,All-Rounder,All-Rounder,,All-Rounder,All-Rounder,All-Rounder,,All-Rounder,All-Rounder,All-Rounder,,,,,,,,,,,,,PAT,PAT,,PAT,PAT,PAT,,PAT,PAT,PAT,,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,Patna Pirates,,2,86,,3,2,3,,28,2,81,,10,5,,6,84,4.2,,89,74,4,,0.5,0.25,,0.3,4.2,0.21,,4.45,3.7,0.2,,6,6,,6,6,6,,6,6,6,,0,0,,0,0,0,,0,0,0,
9,Amirhossein Bastami,Amirhossein Bastami,,Amirhossein Bastami,Amirhossein Bastami,Amirhossein Bastami,,Amirhossein Bastami,Amirhossein Bastami,,,16,16,,16,16,16,,16,16,,,Defender,Defender,,Defender,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,HAR,HAR,,HAR,HAR,HAR,,HAR,HAR,,,Haryana Steelers,Haryana Steelers,,Haryana Steelers,Haryana Steelers,Haryana Steelers,,Haryana Steelers,Haryana Steelers,,,84,136,,42,48,56,,100,45,,,1,1,,1,23,1.44,,24,22,,,0.0625,0.0625,,0.0625,1.4375,0.09,,1.5,1.375,,,28,28,,28,28,28,,28,28,,,9,9,,9,9,9,,9,9,,
9,,,,,Soleiman Pahlevani,Soleiman Pahlevani,,Soleiman Pahlevani,Soleiman Pahlevani,,,,,,,3,3,,3,3,,,,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,,,,,KOL,KOL,,KOL,KOL,,,,,,,Bengal Warriors,Bengal Warriors,,Bengal Warriors,Bengal Warriors,,,,,,,151,131,,214,166,,,,,,,1,0.33,,1,1,,,,,,,0.3333333333333333,0.11,,0.3333333333333333,0.3333333333333333,,,,,,,4,4,,4,4,,,,,,,9,9,,9,9,,
9,,James Kamweti,,,James Kamweti,James Kamweti,,James Kamweti,James Kamweti,James Kamweti,,,5,,,5,5,,5,5,5,,,Raider,,,Raider,Raider,,Raider,Raider,Raider,,,,,,,,,,,,,,U.P.,,,U.P.,U.P.,,U.P.,U.P.,U.P.,,,U.P. Yoddhas,,,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,,,81,,,152,151,,153,167,86,,,6,,,1,0.2,,7,1,3,,,1.2,,,0.2,0.04,,1.4,0.2,0.6,,,30,,,30,30,,30,30,30,,,8,,,8,8,,8,8,8,
9,,Aslam Thambi,Aslam Thambi,,,,Aslam Thambi,Aslam Thambi,,Aslam Thambi,,,5,5,,,,5,5,,5,,,Raider,Raider,,,,Raider,Raider,,Raider,,,,,,,,,,,,,,KOL,KOL,,,,KOL,KOL,,KOL,,,Bengal Warriors,Bengal Warriors,,,,Bengal Warriors,Bengal Warriors,,Bengal Warriors,,,73,39,,,,61,143,,83,,,9,1,,,,2,9,,4,,,1.8,0.2,,,,0.4,1.8,,0.8,,,4,4,,,,4,4,,4,,,8,8,,,,8,8,,8,
9,,Pardeep Kumar,,,,,,Pardeep Kumar,,,,,5,,,,,,5,,,,,Raider,,,,,,Raider,,,,,,,,,,,,,,,,GUJ,,,,,,GUJ,,,,,Gujarat Giants,,,,,,Gujarat Giants,,,,,135,,,,,,198,,,,,1,,,,,,1,,,,,0.2,,,,,,0.2,,,,,31,,,,,,31,,,,,8,,,,,,8,,,
9,,Bharat,Bharat,,Bharat,Bharat,Bharat,Bharat,Bharat,Bharat,Bharat,,23,23,,23,23,23,23,23,23,23,,Raider,Raider,,Raider,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,,BLR,BLR,,BLR,BLR,BLR,BLR,BLR,BLR,BLR,,Bengaluru Bulls,Bengaluru Bulls,,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,,2,2,,120,164,7,2,129,2,3,,279,11,,3,0.13,27,282,3,222,16,,12.130434782608695,0.4782608695652174,,0.1304347826086956,0.005652174,1.173913043478261,12.26086956521739,0.1304347826086956,9.652173913043478,0.6956521739130435,,1,1,,1,1,1,1,1,1,1,,8,8,,8,8,8,8,8,8,8
9,Ashu Malik,Ashu Malik,Ashu Malik,Ashu Malik,Ashu Malik,Ashu Malik,Ashu Malik,Ashu Malik,Ashu Malik,Ashu Malik,Ashu Malik,23,23,23,23,23,23,23,23,23,23,23,Raider,Raider,Raider,Raider,Raider,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,DEL,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,12,12,8,43,56,93,11,10,61,19,15,4,141,6,1,17,0.74,24,158,13,101,5,0.1739130434782608,6.130434782608695,0.2608695652173913,0.043478261,0.7391304347826086,0.032173913,1.0434782608695652,6.869565217391305,0.5652173913043478,4.391304347826087,0.217391304,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,8
9,Dipak,,,Dipak,Dipak,Dipak,,Dipak,Dipak,,,9,,,9,9,9,,9,9,,,Defender,,,Defender,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,DEL,,,DEL,DEL,DEL,,DEL,DEL,,,Dabang Delhi K.C.,,,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,,Dabang Delhi K.C.,Dabang Delhi K.C.,,,39,,,44,66,55,,122,67,,,2,,,1,13,1.44,,13,11,,,0.2222222222222222,,,0.1111111111111111,1.4444444444444444,0.16,,1.4444444444444444,1.2222222222222223,,,2,,,2,2,2,,2,2,,,9,,,9,9,9,,9,9,,
9,Krishan,,,Krishan,Krishan,Krishan,,Krishan,Krishan,,,21,,,21,21,21,,21,21,,,Defender,,,Defender,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,DEL,,,DEL,DEL,DEL,,DEL,DEL,,,Dabang Delhi K.C.,,,Dabang Delhi K.C.,Dabang Delhi K.C.,Dabang Delhi K.C.,,Dabang Delhi K.C.,Dabang Delhi K.C.,,,31,,,45,34,46,,83,35,,,3,,,1,34,1.62,,34,31,,,0.1428571428571428,,,0.047619048,1.619047619047619,0.077142857,,1.619047619047619,1.4761904761904765,,,2,,,2,2,2,,2,2,,,9,,,9,9,9,,9,9,,
9,Mohit Nandal,Mohit Nandal,,Mohit Nandal,Mohit Nandal,Mohit Nandal,,Mohit Nandal,Mohit Nandal,,,21,21,,21,21,21,,21,21,,,Defender - Right Cover,Defender - Right Cover,,Defender - Right Cover,Defender - Right Cover,Defender - Right Cover,,Defender - Right Cover,Defender - Right Cover,,,,,,,,,,,,,,HAR,HAR,,HAR,HAR,HAR,,HAR,HAR,,,Haryana Steelers,Haryana Steelers,,Haryana Steelers,Haryana Steelers,Haryana Steelers,,Haryana Steelers,Haryana Steelers,,,13,133,,46,17,30,,58,18,,,4,1,,1,44,2.1,,45,40,,,0.1904761904761904,0.047619048,,0.047619048,2.0952380952380953,0.1,,2.142857142857143,1.9047619047619049,,,28,28,,28,28,28,,28,28,,,0,0,,0,0,0,,0,0,,
9,,,,,Deepak Singh,Deepak Singh,,Deepak Singh,Deepak Singh,,,,,,,3,3,,3,3,,,,,,,Defender - Right Cover,Defender - Right Cover,,Defender - Right Cover,Defender - Right Cover,,,,,,,,,,,,,,,,,,JAI,JAI,,JAI,JAI,,,,,,,Jaipur Pink Panthers,Jaipur Pink Panthers,,Jaipur Pink Panthers,Jaipur Pink Panthers,,,,,,,150,100,,197,134,,,,,,,2,0.67,,2,2,,,,,,,0.6666666666666666,0.2233333333333333,,0.6666666666666666,0.6666666666666666,,,,,,,3,3,,3,3,,,,,,,0,0,,0,0,,
9,Manish,Manish,,,Manish,Manish,,Manish,Manish,,,13,13,,,13,13,,13,13,,,Defender,Defender,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,PAT,PAT,,,PAT,PAT,,PAT,PAT,,,Patna Pirates,Patna Pirates,,,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,,,80,134,,,86,109,,144,88,,,1,1,,,7,0.54,,8,6,,,0.076923077,0.076923077,,,0.5384615384615384,0.041538462,,0.6153846153846154,0.4615384615384615,,,6,6,,,6,6,,6,6,,,9,9,,,9,9,,9,9,,
9,,Akash Shinde,Akash Shinde,,Akash Shinde,Akash Shinde,Akash Shinde,Akash Shinde,Akash Shinde,Akash Shinde,Akash Shinde,,22,22,,22,22,22,22,22,22,22,,Raider,Raider,,Raider,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,,PUN,PUN,,PUN,PUN,PUN,PUN,PUN,PUN,PUN,,Puneri Paltan,Puneri Paltan,,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,,14,9,,121,161,14,15,128,17,16,,139,5,,3,0.14,19,142,3,105,5,,6.318181818181818,0.2272727272727272,,0.1363636363636363,0.006363636,0.8636363636363636,6.454545454545454,0.1363636363636363,4.7727272727272725,0.2272727272727272,,7,7,,7,7,7,7,7,7,7,,8,8,,8,8,8,8,8,8,8
9,Aslam Inamdar,Aslam Inamdar,,,Aslam Inamdar,Aslam Inamdar,Aslam Inamdar,Aslam Inamdar,Aslam Inamdar,Aslam Inamdar,Aslam Inamdar,17,17,,,17,17,17,17,17,17,17,Raider,Raider,,,Raider,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,PUN,PUN,,,PUN,PUN,PUN,PUN,PUN,PUN,PUN,Puneri Paltan,Puneri Paltan,,,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,81,15,,,67,97,17,11,68,9,18,1,138,,,12,0.71,18,150,11,118,4,0.058823529,8.117647058823529,,,0.7058823529411765,0.041764706,1.0588235294117647,8.823529411764707,0.6470588235294118,6.9411764705882355,0.2352941176470588,7,7,,,7,7,7,7,7,7,7,8,8,,,8,8,8,8,8,8,8
9,Aashish,Aashish,,,Aashish,Aashish,,Aashish,Aashish,Aashish,,6,6,,,6,6,,6,6,6,,Defender - Left Cover,Defender - Left Cover,,,Defender - Left Cover,Defender - Left Cover,,Defender - Left Cover,Defender - Left Cover,Defender - Left Cover,,,,,,,,,,,,,CHE,CHE,,,CHE,CHE,,CHE,CHE,CHE,,Tamil Thalaivas,Tamil Thalaivas,,,Tamil Thalaivas,Tamil Thalaivas,,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,,38,126,,,85,71,,145,102,98,,2,1,,,7,1.17,,8,5,1,,0.3333333333333333,0.1666666666666666,,,1.1666666666666667,0.1949999999999999,,1.3333333333333333,0.8333333333333334,0.1666666666666666,,29,29,,,29,29,,29,29,29,,0,0,,,0,0,,0,0,0,
9,Himanshu Singh,Himanshu Singh,Himanshu Singh,,Himanshu Singh,Himanshu Singh,Himanshu Singh,Himanshu Singh,Himanshu Singh,Himanshu Singh,Himanshu Singh,18,18,18,,18,18,18,18,18,18,18,Raider,Raider,Raider,,Raider,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,CHE,CHE,CHE,,CHE,CHE,CHE,CHE,CHE,CHE,CHE,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,82,37,19,,104,138,27,53,108,45,36,1,45,3,,5,0.28,13,50,4,26,1,0.055555556,2.5,0.1666666666666666,,0.2777777777777778,0.015555556,0.7222222222222222,2.7777777777777777,0.2222222222222222,1.4444444444444444,0.055555556,29,29,29,,29,29,29,29,29,29,29,8,8,8,,8,8,8,8,8,8,8
9,,Mohit,,Mohit,Mohit,Mohit,,Mohit,Mohit,Mohit,,,22,,22,22,22,,22,22,22,,,Defender - Left Cover,,Defender - Left Cover,Defender - Left Cover,Defender - Left Cover,,Defender - Left Cover,Defender - Left Cover,Defender - Left Cover,,,,,,,,,,,,,,CHE,,CHE,CHE,CHE,,CHE,CHE,CHE,,,Tamil Thalaivas,,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,,,98,,47,35,54,,84,34,93,,,2,,1,32,1.45,,34,32,2,,,0.090909091,,0.045454545,1.4545454545454546,0.065909091,,1.5454545454545454,1.4545454545454546,0.090909091,,,29,,29,29,29,,29,29,29,,,0,,0,0,0,,0,0,0,
9,Sahil Gulia,,,Sahil Gulia,Sahil Gulia,Sahil Gulia,,Sahil Gulia,Sahil Gulia,,,23,,,23,23,23,,23,23,,,Defender - Left Corner,,,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,,Defender - Left Corner,Defender - Left Corner,,,,,,,,,,,,,,CHE,,,CHE,CHE,CHE,,CHE,CHE,,,Tamil Thalaivas,,,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,,Tamil Thalaivas,Tamil Thalaivas,,,14,,,17,8,20,,45,8,,,4,,,2,57,2.48,,57,53,,,0.1739130434782608,,,0.086956522,2.4782608695652173,0.1078260869565217,,2.4782608695652173,2.3043478260869565,,,29,,,29,29,29,,29,29,,,0,,,0,0,0,,0,0,,
9,,Muhammed Shihas,,,Muhammed Shihas,Muhammed Shihas,,Muhammed Shihas,Muhammed Shihas,,,,6,,,6,6,,6,6,,,,Defender - Left Corner,,,Defender - Left Corner,Defender - Left Corner,,Defender - Left Corner,Defender - Left Corner,,,,,,,,,,,,,,,HYD,,,HYD,HYD,,HYD,HYD,,,,Telugu Titans,,,Telugu Titans,Telugu Titans,,Telugu Titans,Telugu Titans,,,,131,,,155,156,,195,163,,,,1,,,1,0.17,,2,1,,,,0.1666666666666666,,,0.1666666666666666,0.028333333,,0.3333333333333333,0.1666666666666666,,,,8,,,8,8,,8,8,,,,0,,,0,0,,0,0,,
9,,Palla Ramakrishna,,,Palla Ramakrishna,Palla Ramakrishna,,Palla Ramakrishna,Palla Ramakrishna,,,,2,,,2,2,,2,2,,,,Defender - Left Cover,,,Defender - Left Cover,Defender - Left Cover,,Defender - Left Cover,Defender - Left Cover,,,,,,,,,,,,,,,HYD,,,HYD,HYD,,HYD,HYD,,,,Telugu Titans,,,Telugu Titans,Telugu Titans,,Telugu Titans,Telugu Titans,,,,132,,,156,114,,196,164,,,,1,,,1,0.5,,2,1,,,,0.5,,,0.5,0.25,,1,0.5,,,,8,,,8,8,,8,8,,,,0,,,0,0,,0,0,,
9,,Kamlesh,,,,,Kamlesh,Kamlesh,,Kamlesh,,,4,,,,,4,4,,4,,,Raider,,,,,Raider,Raider,,Raider,,,,,,,,,,,,,,MUM,,,,,MUM,MUM,,MUM,,,U Mumba,,,,,U Mumba,U Mumba,,U Mumba,,,82,,,,,53,162,,94,,,6,,,,,3,6,,2,,,1.5,,,,,0.75,1.5,,0.5,,,5,,,,,5,5,,5,,,8,,,,,8,8,,8,
9,,Shivam,,,Shivam,Shivam,Shivam,Shivam,Shivam,Shivam,,,5,,,5,5,5,5,5,5,,,Raider,,,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,,,MUM,,,MUM,MUM,MUM,MUM,MUM,MUM,,,U Mumba,,,U Mumba,U Mumba,U Mumba,U Mumba,U Mumba,U Mumba,,,74,,,157,150,56,132,165,67,,,9,,,1,0.2,2,10,1,7,,,1.8,,,0.2,0.04,0.4,2,0.2,1.4,,,5,,,5,5,5,5,5,5,,,8,,,8,8,8,8,8,8,
9,,Aman,,,,,,Aman,,Aman,,,3,,,,,,3,,3,,,Raider,,,,,,Raider,,Raider,,,,,,,,,,,,,,U.P.,,,,,,U.P.,,U.P.,,,U.P. Yoddhas,,,,,,U.P. Yoddhas,,U.P. Yoddhas,,,88,,,,,,174,,82,,,4,,,,,,4,,4,,,1.3333333333333333,,,,,,1.3333333333333333,,1.3333333333333333,,,30,,,,,,30,,30,,,8,,,,,,8,,8,
9,Aman,,,Aman,Aman,Aman,,Aman,Aman,,,24,,,24,24,24,,24,24,,,Defender - Left Corner,,,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,,Defender - Left Corner,Defender - Left Corner,,,,,,,,,,,,,,BLR,,,BLR,BLR,BLR,,BLR,BLR,,,Bengaluru Bulls,,,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,,Bengaluru Bulls,Bengaluru Bulls,,,23,,,15,5,19,,38,6,,,3,,,3,60,2.5,,60,57,,,0.125,,,0.125,2.5,0.1041666666666666,,2.5,2.375,,,1,,,1,1,1,,1,1,,,0,,,0,0,0,,0,0,,
9,Balaji D,,,,Balaji D,Balaji D,,Balaji D,Balaji D,,,18,,,,18,18,,18,18,,,All-Rounder,,,,All-Rounder,All-Rounder,,All-Rounder,All-Rounder,,,,,,,,,,,,,,KOL,,,,KOL,KOL,,KOL,KOL,,,Bengal Warriors,,,,Bengal Warriors,Bengal Warriors,,Bengal Warriors,Bengal Warriors,,,83,,,,45,58,,98,43,,,1,,,,25,1.39,,25,24,,,0.055555556,,,,1.3888888888888888,0.077222222,,1.3888888888888888,1.3333333333333333,,,4,,,,4,4,,4,4,,,0,,,,0,0,,0,0,,
9,Jai Bhagwan,Jai Bhagwan,Jai Bhagwan,,Jai Bhagwan,Jai Bhagwan,Jai Bhagwan,Jai Bhagwan,Jai Bhagwan,Jai Bhagwan,Jai Bhagwan,19,19,19,,19,19,19,19,19,19,19,Raider,Raider,Raider,,Raider,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,MUM,MUM,MUM,,MUM,MUM,MUM,MUM,MUM,MUM,MUM,U Mumba,U Mumba,U Mumba,,U Mumba,U Mumba,U Mumba,U Mumba,U Mumba,U Mumba,U Mumba,33,27,16,,92,124,13,31,103,30,37,2,75,4,,7,0.37,20,82,5,50,1,0.1052631578947368,3.9473684210526314,0.2105263157894736,,0.3684210526315789,0.019473684,1.0526315789473684,4.315789473684211,0.2631578947368421,2.6315789473684212,0.052631579,5,5,5,,5,5,5,5,5,5,5,8,8,8,,8,8,8,8,8,8,8
9,Md. Arif Rabbani,,,,Md. Arif Rabbani,Md. Arif Rabbani,,Md. Arif Rabbani,Md. Arif Rabbani,,,2,,,,2,2,,2,2,,,Defender - Left Corner,,,,Defender - Left Corner,Defender - Left Corner,,Defender - Left Corner,Defender - Left Corner,,,,,,,,,,,,,,CHE,,,,CHE,CHE,,CHE,CHE,,,Tamil Thalaivas,,,,Tamil Thalaivas,Tamil Thalaivas,,Tamil Thalaivas,Tamil Thalaivas,,,93,,,,134,51,,177,135,,,1,,,,3,1.5,,3,2,,,0.5,,,,1.5,0.75,,1.5,1,,,29,,,,29,29,,29,29,,,0,,,,0,0,,0,0,,
9,Heidarali Ekrami,Heidarali Ekrami,Heidarali Ekrami,,Heidarali Ekrami,Heidarali Ekrami,Heidarali Ekrami,Heidarali Ekrami,Heidarali Ekrami,Heidarali Ekrami,,12,12,12,,12,12,12,12,12,12,,Raider,Raider,Raider,,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,,MUM,MUM,MUM,,MUM,MUM,MUM,MUM,MUM,MUM,,U Mumba,U Mumba,U Mumba,,U Mumba,U Mumba,U Mumba,U Mumba,U Mumba,U Mumba,,94,48,32,,135,157,33,82,161,48,,1,32,2,,2,0.17,8,34,1,21,,0.083333333,2.6666666666666665,0.1666666666666666,,0.1666666666666666,0.014166667,0.6666666666666666,2.8333333333333335,0.083333333,1.75,,5,5,5,,5,5,5,5,5,5,,8,8,8,,8,8,8,8,8,8,
9,,,,,Mohammad Ghorbani,Mohammad Ghorbani,,Mohammad Ghorbani,Mohammad Ghorbani,,,,,,,1,1,,1,1,,,,,,,Raider ,Raider ,,Raider ,Raider ,,,,,,,,,,,,,,,,,,GUJ,GUJ,,GUJ,GUJ,,,,,,,Gujarat Giants,Gujarat Giants,,Gujarat Giants,Gujarat Giants,,,,,,,169,78,,199,162,,,,,,,1,1,,1,1,,,,,,,1,1,,1,1,,,,,,,31,31,,31,31,,,,,,,0,0,,0,0,,
9,Reza Mirbagheri,,,Reza Mirbagheri,Reza Mirbagheri,Reza Mirbagheri,,Reza Mirbagheri,Reza Mirbagheri,,,16,,,16,16,16,,16,16,,,Defender,,,Defender,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,JAI,,,JAI,JAI,JAI,,JAI,JAI,,,Jaipur Pink Panthers,,,Jaipur Pink Panthers,Jaipur Pink Panthers,Jaipur Pink Panthers,,Jaipur Pink Panthers,Jaipur Pink Panthers,,,95,,,16,26,24,,76,26,,,1,,,2,36,2.25,,36,35,,,0.0625,,,0.125,2.25,0.140625,,2.25,2.1875,,,3,,,3,3,3,,3,3,,,9,,,9,9,9,,9,9,,
9,Mohit,,,Mohit,Mohit,Mohit,,Mohit,Mohit,,,20,,,20,20,20,,20,20,,,Defender - Left Corner,,,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,,Defender - Left Corner,Defender - Left Corner,,,,,,,,,,,,,,MUM,,,MUM,MUM,MUM,,MUM,MUM,,,U Mumba,,,U Mumba,U Mumba,U Mumba,,U Mumba,U Mumba,,,8,,,48,18,26,,59,22,,,6,,,1,44,2.2,,44,38,,,0.3,,,0.05,2.2,0.11,,2.2,1.9,,,5,,,5,5,5,,5,5,,,0,,,0,0,0,,0,0,,
9,Kiran Magar,,,,Kiran Magar,Kiran Magar,,Kiran Magar,Kiran Magar,,,16,,,,16,16,,16,16,,,Defender - Left Corner,,,,Defender - Left Corner,Defender - Left Corner,,Defender - Left Corner,Defender - Left Corner,,,,,,,,,,,,,,MUM,,,,MUM,MUM,,MUM,MUM,,,U Mumba,,,,U Mumba,U Mumba,,U Mumba,U Mumba,,,28,,,,51,63,,103,51,,,3,,,,21,1.31,,21,18,,,0.1875,,,,1.3125,0.081875,,1.3125,1.125,,,5,,,,5,5,,5,5,,,0,,,,0,0,,0,0,,
9,,Shankar Gadai,,,Shankar Gadai,Shankar Gadai,Shankar Gadai,Shankar Gadai,Shankar Gadai,Shankar Gadai,,,20,,,20,20,20,20,20,20,,,All-Rounder,,,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,,,,,,,,,,,,,,GUJ,,,GUJ,GUJ,GUJ,GUJ,GUJ,GUJ,,,Gujarat Giants,,,Gujarat Giants,Gujarat Giants,Gujarat Giants,Gujarat Giants,Gujarat Giants,Gujarat Giants,,,89,,,52,77,70,99,49,84,,,4,,,21,1.05,1,25,21,4,,,0.2,,,1.05,0.0525,0.05,1.25,1.05,0.2,,,31,,,31,31,31,31,31,31,,,0,,,0,0,0,0,0,0,
9,Lucky Sharma,,,Lucky Sharma,Lucky Sharma,Lucky Sharma,,Lucky Sharma,Lucky Sharma,,,15,,,15,15,15,,15,15,,,Defender - Right Corner,,,Defender - Right Corner,Defender - Right Corner,Defender - Right Corner,,Defender - Right Corner,Defender - Right Corner,,,,,,,,,,,,,,JAI,,,JAI,JAI,JAI,,JAI,JAI,,,Jaipur Pink Panthers,,,Jaipur Pink Panthers,Jaipur Pink Panthers,Jaipur Pink Panthers,,Jaipur Pink Panthers,Jaipur Pink Panthers,,,29,,,49,73,95,,131,78,,,3,,,1,11,0.73,,11,8,,,0.2,,,0.066666667,0.7333333333333333,0.048666667,,0.7333333333333333,0.5333333333333333,,,3,,,3,3,3,,3,3,,,0,,,0,0,0,,0,0,,
9,Visvanath V,Visvanath V,,,Visvanath V,Visvanath V,Visvanath V,Visvanath V,Visvanath V,Visvanath V,,11,11,,,11,11,11,11,11,11,,All-Rounder,All-Rounder,,,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,,,,,,,,,,,,,CHE,CHE,,,CHE,CHE,CHE,CHE,CHE,CHE,,Tamil Thalaivas,Tamil Thalaivas,,,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,,30,62,,,84,96,45,104,96,60,,3,13,,,8,0.73,5,21,5,10,,0.2727272727272727,1.181818181818182,,,0.7272727272727273,0.066363636,0.4545454545454545,1.9090909090909092,0.4545454545454545,0.9090909090909092,,29,29,,,29,29,29,29,29,29,,0,0,,,0,0,0,0,0,0,
