,Match_No,tour_name,result_code,series_id,end_date,event_sub_status,start_date,event_status,winning_margin,venue_id,sport,venue_name,game_id,event_stage,event_name,league_code,series_name,tour_id,venue_gmt_offset,team1_name,team1_score,team1_highlight,team2_name,team2_score,team2_highlight,winner,team1_player1_name,team1_player1_id,team1_player1_value,team1_player1_type,team1_player2_name,team1_player2_id,team1_player2_value,team1_player2_type,team1_player3_name,team1_player3_id,team1_player3_value,team1_player3_type,team1_player4_name,team1_player4_id,team1_player4_value,team1_player4_type,team1_player5_name,team1_player5_id,team1_player5_value,team1_player5_type,team2_player1_name,team2_player1_id,team2_player1_value,team2_player1_type,team2_player2_name,team2_player2_id,team2_player2_value,team2_player2_type,team2_player3_name,team2_player3_id,team2_player3_value,team2_player3_type,team2_player4_name,team2_player4_id,team2_player4_value,team2_player4_type,team2_player5_name,team2_player5_id,team2_player5_value,team2_player5_type,win_by_coin_toss,extra_time,golden_raid
31,31,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-20 20:00+05:30,Jaipur Pink Panthers won by 17 Pts,2023-12-20 20:00+05:30,Match Completed,17,1039,kabaddi,"Badminton Hall in Balewadi sports complex,Pune, Pune",3060,League,Match 32,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Jaipur Pink Panthers,41,TRUE,U.P. Yoddhas,24,FALSE,Jaipur Pink Panthers,Sunil Kumar,368,3,Defender,V Ajith Kumar,3053,4,Raider,Ankush ,3574,2,Defender - Left Corner,Lucky Sharma,5042,3,Defender - Right Corner,Abhishek KS,5113,3,Defender - Left Cover,Pardeep Narwal,197,6,Raider,Vijay Malik,3081,4,All-Rounder,Nitesh Kumar,3088,3,Defender,Gurdeep ,2041,3,All-Rounder,Sumit ,3240,1,Defender - Left Corner,,FALSE,FALSE
32,32,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-20 21:00+05:30,Puneri Paltan won by 25 Pts,2023-12-20 21:00+05:30,Match Completed,25,1039,kabaddi,"Badminton Hall in Balewadi sports complex,Pune, Pune",3061,League,Match 33,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Puneri Paltan,43,TRUE,Bengaluru Bulls,18,FALSE,Puneri Paltan,Sanket Sawant,3234,1,Defender - Left Cover,Mohammadreza Chiyaneh,4925,7,All-Rounder,Aslam Inamdar,4960,6,All-rounder,Aditya Shinde,5116,0,Raider,Dadaso Pujari,5151,0,Defender - Right Corner,Ran Singh,160,0,All- Rounder,Vikash Khandola,366,5,Raider,Rakshith ,3090,0,Defender-Right Cover,Neeraj Narwal,3038,2,Raider,Bharat ,4944,1,Raider,,FALSE,FALSE
33,33,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-22 20:00+05:30,Patna Pirates won by 13 Pts,2023-12-22 20:00+05:30,Match Completed,13,1040,kabaddi,"SDAT Multi purpose Indoor Stadium, Chennai",3062,League,Match 34,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Tamil Thalaivas,33,FALSE,Patna Pirates,46,TRUE,Patna Pirates,M. Abishek ,3014,1,Defender - Right Cover,Himanshu ,3161,8,Defender - Left Corner,Sagar ,3236,2,Defender - Right Corner,Himanshu ,3970,6,Raider,Mohit ,4964,0,Defender - Left Cover,Sudhakar M ,4193,11,Raider,Manish ,4957,3,Defender,Ankit ,5169,3,All-Rounder,,,,,,,,,,FALSE,FALSE
34,34,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-22 21:00+05:30,Telugu Titans won by 1 Pts,2023-12-22 21:00+05:30,Match Completed,1,1040,kabaddi,"SDAT Multi purpose Indoor Stadium, Chennai",3063,League,Match 35,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Haryana Steelers,36,FALSE,Telugu Titans,37,TRUE,Telugu Titans,K.Prapanjan ,219,0,Raider,Vinay ,3054,9,Raider,Jaideep ,4184,1,Defender - Left Cover,Rahul Sethpal,4186,1,Defender - Right Corner,Mohit ,4954,3,Defender - Right Cover,Sandeep Dhull,290,5,Defender - Left Corner,Hamid Nader,4923,2,All-Rounder,Ajit Pawar,5174,7,Defender - Left Cover,,,,,,,,,,FALSE,FALSE
35,35,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-23 20:00+05:30,Jaipur Pink Panthers won by 1 Pts,2023-12-23 20:00+05:30,Match Completed,1,1040,kabaddi,"SDAT Multi purpose Indoor Stadium, Chennai",3064,League,Match 36,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Tamil Thalaivas,24,FALSE,Jaipur Pink Panthers,25,TRUE,Jaipur Pink Panthers,M. Abishek ,3014,4,Defender - Right Cover,Nitesh Kumar,5156,0,Defender - Left Corner,,,,,,,,,,,,,Sunil Kumar,368,4,Defender,Bhavani Rajput,660,1,Raider,Arjun Deshwal,2024,7,Raider,V Ajith Kumar,3053,3,Raider,Ankush ,3574,2,Defender - Left Corner,,FALSE,FALSE
36,36,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-23 21:00+05:30,Gujarat Giants won by 8 Pts,2023-12-23 21:00+05:30,Match Completed,8,1040,kabaddi,"SDAT Multi purpose Indoor Stadium, Chennai",3065,League,Match 37,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Gujarat Giants,38,TRUE,U.P. Yoddhas,30,FALSE,Gujarat Giants,Fazel Atrachali,259,6,Defender,Ravi Kumar,240,2,Defender - Right Cover,Sombir ,3000,3,Defender,Mohammad Nabibakhsh,3176,0,All-Rounder,Rakesh ,3966,14,Raider,Vijay Malik,3081,1,All-Rounder,Nitesh Kumar,3088,6,Defender,Gurdeep ,2041,1,All-Rounder,Sumit ,3240,1,Defender - Left Corner,Surender Gill,3241,13,Raider,,FALSE,FALSE
37,37,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-24 20:00+05:30,U Mumba won by 2 Pts,2023-12-24 20:00+05:30,Match Completed,2,1040,kabaddi,"SDAT Multi purpose Indoor Stadium, Chennai",3066,League,Match 38,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U Mumba,39,TRUE,Bengal Warriors,37,FALSE,U Mumba,Mahender Singh,769,5,Defender - Left Cover,Surinder Singh,3086,3,Defender,Gokulakannan M,3910,0,Defender - Right Cover,Rinku ,3964,4,Defender - Right Corner,Visvanth V,5046,3,All- Rounder,Maninder Singh,143,11,Raider,Shrikant Jadhav,106,4,Raider,Shubham Shinde,3103,2,Defender - Right Corner,Vaibhav Garje,5114,0,Defender - Right Cover,Harsh Lad,5078,8,Defender,,FALSE,FALSE
38,38,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-24 21:00+05:30,Bengaluru Bulls won by 2 Pts,2023-12-24 21:00+05:30,Match Completed,2,1040,kabaddi,"SDAT Multi purpose Indoor Stadium, Chennai",3067,League,Match 39,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Bengaluru Bulls,33,TRUE,Telugu Titans,31,FALSE,Bengaluru Bulls,Vikash Khandola,366,5,Raider,Saurabh Nandal,3228,3,Defender - Right Corner,Bharat ,4944,6,Raider,Aman ,4972,0,Defender - Left Corner,,,,,Pawan Kumar,318,13,Raider,Sandeep Dhull,290,1,Defender - Left Corner,Shankar Gadai,5039,1,All-Rounder,Ajit Pawar,5174,5,Defender - Left Cover,Robin Chaudhary,5197,2,Right Raider,,FALSE,FALSE
39,39,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-25 20:00+05:30,Dabang Delhi K.C. won by 9 Pts,2023-12-25 20:00+05:30,Match Completed,9,1040,kabaddi,"SDAT Multi purpose Indoor Stadium, Chennai",3068,League,Match 40,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Bengal Warriors,29,FALSE,Dabang Delhi K.C.,38,TRUE,Dabang Delhi K.C.,Maninder Singh,143,6,Raider,Shrikant Jadhav,106,3,Raider,Shubham Shinde,3103,4,Defender - Right Corner,Vaibhav Garje,5114,4,Defender - Right Cover,Harsh Lad,5078,1,Defender,Naveen Kumar,2296,11,Raider,Ashu Malik,4947,3,Raider,Ashish ,5141,6,Defender - Left Corner,Yogesh ,5144,6,Defender - Right Corner,,,,,,FALSE,FALSE
40,40,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-25 21:00+05:30,Haryana Steelers won by 13 Pts,2023-12-25 21:00+05:30,Match Completed,13,1040,kabaddi,"SDAT Multi purpose Indoor Stadium, Chennai",3069,League,Match 41,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Tamil Thalaivas,29,FALSE,Haryana Steelers,42,TRUE,Haryana Steelers,M. Abishek ,3014,1,Defender - Right Cover,Sagar ,3236,4,Defender - Right Corner,Himanshu Singh,4963,9,Raider,Sahil Singh,4965,10,Defender - Left Corner,,,,,Rahul Sethpal,4186,7,Defender - Right Corner,Mohit ,4954,2,Defender - Right Cover,Mohit ,5032,3,Defender - Left Corner,Shivam Patare,4108,8,Left Raider,,,,,,FALSE,FALSE
41,41,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-26 20:00+05:30,Puneri Paltan won by 18 Pts,2023-12-26 20:00+05:30,Match Completed,18,1040,kabaddi,"SDAT Multi purpose Indoor Stadium, Chennai",3070,League,Match 42,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Puneri Paltan,46,TRUE,Patna Pirates,28,FALSE,Puneri Paltan,Sanket Sawant,3234,1,Defender - Left Cover,Pankaj Mohite,3233,11,Raider,Mohit Goyat,4022,9,Raider,Abinesh Nadarajan,4192,5,Defender - Right Cover,Aslam Inamdar,4960,6,All-rounder,Neeraj Kumar,3107,0,Defender - Right Cover,Kunal Mehta,4039,0,Raider,Ankit ,5169,0,All-Rounder,,,,,,,,,,FALSE,FALSE
42,42,"Pro Kabaddi League Season 10, 2023",T,44,2023-12-27 20:00+05:30,Match Tied,2023-12-27 20:00+05:30,Match Completed,,1040,kabaddi,"SDAT Multi purpose Indoor Stadium, Chennai",3071,League,Match 43,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Jaipur Pink Panthers,32,FALSE,Dabang Delhi K.C.,32,FALSE,Tie,Sunil Kumar,368,1,Defender,Bhavani Rajput,660,4,Raider,Arjun Deshwal,2024,13,Raider,V Ajith Kumar,3053,3,Raider,Ankush ,3574,7,Defender - Left Corner,Ashu Malik,4947,7,Raider,Yogesh ,5144,2,Defender - Right Corner,Mohit ,5319,3,Defender-Right Cover,,,,,,,,,,FALSE,FALSE
43,43,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-27 21:00+05:30,Gujarat Giants won by 3 Pts,2023-12-27 21:00+05:30,Match Completed,3,1040,kabaddi,"SDAT Multi purpose Indoor Stadium, Chennai",3072,League,Match 44,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Tamil Thalaivas,30,FALSE,Gujarat Giants,33,TRUE,Gujarat Giants,Ajinkya Ashok Pawar,3097,11,Raider,Himanshu Singh,4963,2,Raider,Sahil Singh,4965,2,Defender - Left Corner,Amirhossein Bastami,4928,3,Defender,Narender ,5093,7,Raider,Narender Hooda,629,0,All Rounder,Mohammad Nabibakhsh,3176,1,All-Rounder,Parteek Dhaiya,5124,8,Raider,,,,,,,,,,FALSE,FALSE
44,44,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-29 20:00+05:30,Patna Pirates won by 13 Pts,2023-12-29 20:00+05:30,Match Completed,13,1041,kabaddi,"Noida Indoor Stadium, Noida",3073,League,Match 45,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Patna Pirates,46,TRUE,Haryana Steelers,33,FALSE,Patna Pirates,Sudhakar M ,4193,5,Raider,Zheng-Wei Chen,5248,1,Raider,,,,,,,,,,,,,Vinay ,3054,12,Raider,Ashish ,3028,2,All-Rounder,Jaideep ,4184,0,Defender - Left Cover,Rahul Sethpal,4186,6,Defender - Right Corner,Mohit ,5032,2,Defender - Left Corner,,FALSE,FALSE
45,45,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-29 21:00+05:30,U.P. Yoddhas won by 1 Pts,2023-12-29 21:00+05:30,Match Completed,1,1041,kabaddi,"Noida Indoor Stadium, Noida",3074,League,Match 46,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U.P. Yoddhas,34,TRUE,Bengaluru Bulls,33,FALSE,U.P. Yoddhas,Sumit ,3240,5,Defender - Left Corner,,,,,,,,,,,,,,,,,Surjeet Singh,322,2,Defender - Right Cover,Vikash Khandola,366,1,Raider,Neeraj Narwal,3038,5,Raider,Saurabh Nandal,3228,4,Defender - Right Corner,Sushil ,4179,8,Raider,,FALSE,FALSE
46,46,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-30 20:00+05:30,U Mumba won by 18 Pts,2023-12-30 20:00+05:30,Match Completed,18,1041,kabaddi,"Noida Indoor Stadium, Noida",3075,League,Match 47,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Telugu Titans,34,FALSE,U Mumba,52,TRUE,U Mumba,Sandeep Dhull,290,3,Defender - Left Corner,Parvesh Bhainswal,357,0,Defender - Left Cover,Rajnish ,2290,8,Raider,Robin Chaudhary,5197,7,Right Raider,,,,,Surinder Singh,3086,1,Defender,Rinku ,3964,8,Defender - Right Corner,Shivam Anil,4970,0,Raider,Kunal  Bhati ,5262,2,Left Raider,Sombir ,5160,8,Defender - Left Corner,,FALSE,FALSE
47,47,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-30 21:00+05:30,Dabang Delhi K.C. won by 10 Pts,2023-12-30 21:00+05:30,Match Completed,10,1041,kabaddi,"Noida Indoor Stadium, Noida",3076,League,Match 48,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U.P. Yoddhas,25,FALSE,Dabang Delhi K.C.,35,TRUE,Dabang Delhi K.C.,Pardeep Narwal,197,7,Raider,Vijay Malik,3081,3,All-Rounder,Sumit ,3240,7,Defender - Left Corner,Ashu  Singh,3239,1,Defender - Right Cover,Mahipal ,5118,0,Raider,Manjeet ,3965,6,Raider,Meetu ,4183,4,Raider,Ashu Malik,4947,11,Raider,Ashish ,5141,5,Defender - Left Corner,Yogesh ,5144,3,Defender - Right Corner,,FALSE,FALSE
48,48,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-31 20:00+05:30,Gujarat Giants won by 9 Pts,2023-12-31 20:00+05:30,Match Completed,9,1041,kabaddi,"Noida Indoor Stadium, Noida",3077,League,Match 49,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Gujarat Giants,51,TRUE,Bengal Warriors,42,FALSE,Gujarat Giants,Fazel Atrachali,259,2,Defender,Ravi Kumar,240,2,Defender - Right Cover,Arkam Shaikh,2297,0,All-Rounder,Mohammad Nabibakhsh,3176,0,All-Rounder,Manuj ,4693,1,Defender - Right Corner,Akshay Kumar,4873,0,Defender-Left Corner,Nitin Kumar,5185,12,Right Raider,,,,,,,,,,,,,,FALSE,FALSE
49,49,"Pro Kabaddi League Season 10, 2023",W,44,2023-12-31 21:00+05:30,Bengaluru Bulls won by 1 Pts,2023-12-31 21:00+05:30,Match Completed,1,1041,kabaddi,"Noida Indoor Stadium, Noida",3078,League,Match 50,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Tamil Thalaivas,37,FALSE,Bengaluru Bulls,38,TRUE,Bengaluru Bulls,M. Abishek ,3014,1,Defender - Right Cover,Sagar ,3236,5,Defender - Right Corner,Mohit ,4964,1,Defender - Left Cover,Sahil Singh,4965,1,Defender - Left Corner,Nitin Singh,5155,5,Raider,Surjeet Singh,322,3,Defender - Right Cover,Vikash Khandola,366,4,Raider,Sachin Narwal,3154,3,All-Rounder,Saurabh Nandal,3228,4,Defender - Right Corner,Bharat ,4944,9,Raider,,FALSE,FALSE
50,50,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-01 20:00+05:30,Puneri Paltan won by 36 Pts,2024-01-01 20:00+05:30,Match Completed,36,1041,kabaddi,"Noida Indoor Stadium, Noida",3079,League,Match 51,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Telugu Titans,18,FALSE,Puneri Paltan,54,TRUE,Puneri Paltan,Sandeep Dhull,290,5,Defender - Left Corner,Sanjeevi S ,4191,3,All- Rounder,Shankar Gadai,5039,0,All-Rounder,Omkar Patil,5158,0,Right Raider,Milad Jabbari,5254,2,Defender,Sanket Sawant,3234,0,Defender - Left Cover,Mohit Goyat,4022,13,Raider,Nitin R,4031,0,Right Raider,Aditya Shinde,5116,3,Raider,Gaurav Khatri,5128,6,Defender - Right Corner,,FALSE,FALSE
51,51,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-01 21:00+05:30,Patna Pirates won by 7 Pts,2024-01-01 21:00+05:30,Match Completed,7,1041,kabaddi,"Noida Indoor Stadium, Noida",3080,League,Match 52,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U.P. Yoddhas,41,FALSE,Patna Pirates,48,TRUE,Patna Pirates,Pardeep Narwal,197,21,Raider,Gurdeep ,2041,3,All-Rounder,Sumit ,3240,2,Defender - Left Corner,Ashu  Singh,3239,2,Defender - Right Cover,Hitesh ,5162,0,Defender - Right Corner,Manjeet ,763,9,Raider,Sachin ,757,15,Raider,Neeraj Kumar,3107,5,Defender - Right Cover,Manish ,4957,0,Defender,,,,,,FALSE,FALSE
52,52,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-02 20:00+05:30,Dabang Delhi K.C. won by 7 Pts,2024-01-02 20:00+05:30,Match Completed,7,1041,kabaddi,"Noida Indoor Stadium, Noida",3081,League,Match 53,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Gujarat Giants,28,FALSE,Dabang Delhi K.C.,35,TRUE,Dabang Delhi K.C.,Ravi Kumar,240,0,Defender - Right Cover,Mohammad Nabibakhsh,3176,0,All-Rounder,Sonu ,3128,3,Raider,Rakesh ,3966,5,Raider,Manuj ,4693,0,Defender - Right Corner,Vishal Bhardwaj,3083,0,Defender,Manjeet ,3965,9,Raider,Meetu ,4183,3,Raider,Ashu Malik,4947,11,Raider,Yogesh ,5144,3,Defender - Right Corner,,FALSE,FALSE
53,53,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-03 20:00+05:30,Jaipur Pink Panthers won by 11 Pts,2024-01-03 20:00+05:30,Match Completed,11,1041,kabaddi,"Noida Indoor Stadium, Noida",3082,League,Match 54,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Haryana Steelers,34,FALSE,Jaipur Pink Panthers,45,TRUE,Jaipur Pink Panthers,K.Prapanjan ,219,4,Raider,Mohit ,4954,5,Defender - Right Cover,Naveen ,5102,3,Defender - Left Corner,,,,,,,,,Sunil Kumar,368,1,Defender,Rahul Chaudhari,81,3,Raider,Bhavani Rajput,660,4,Raider,Arjun Deshwal,2024,14,Raider,Ankush ,3574,5,Defender - Left Corner,,FALSE,FALSE
54,54,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-03 21:00+05:30,Puneri Paltan won by 9 Pts,2024-01-03 21:00+05:30,Match Completed,9,1041,kabaddi,"Noida Indoor Stadium, Noida",3083,League,Match 55,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U.P. Yoddhas,31,FALSE,Puneri Paltan,40,TRUE,Puneri Paltan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE
55,55,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-05 20:00+05:30,Dabang Delhi K.C. won by 1 Pts,2024-01-05 20:00+05:30,Match Completed,1,3,kabaddi,"DOME by NSCI, Mumbai",3084,League,Match 56,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Patna Pirates,37,FALSE,Dabang Delhi K.C.,38,TRUE,Dabang Delhi K.C.,Sachin ,757,10,Raider,Neeraj Kumar,3107,1,Defender - Right Cover,Sudhakar M ,4193,9,Raider,Krishan ,4949,3,Defender,Manish ,4957,1,Defender,Mohit ,5319,2,Defender-Right Cover,,,,,,,,,,,,,,,,,,FALSE,FALSE
56,56,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-05 21:00+05:30,U Mumba won by 5 Pts,2024-01-05 21:00+05:30,Match Completed,5,3,kabaddi,"DOME by NSCI, Mumbai",3085,League,Match 57,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U Mumba,40,TRUE,Bengaluru Bulls,35,FALSE,U Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE
57,57,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-06 20:00+05:30,Jaipur Pink Panthers won by 10 Pts,2024-01-06 20:00+05:30,Match Completed,10,3,kabaddi,"DOME by NSCI, Mumbai",3086,League,Match 58,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U Mumba,31,FALSE,Jaipur Pink Panthers,41,TRUE,Jaipur Pink Panthers,Mahender Singh,769,1,Defender - Left Cover,Surinder Singh,3086,1,Defender,Guman Singh,3032,13,Raider,Jai Bhagwan,5002,5,Raider,Alireza Mirzaeian,5251,6,Raider,Arjun Deshwal,2024,17,Raider,Reza Mirbagheri,5022,4,Defender,,,,,,,,,,,,,,FALSE,FALSE
58,58,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-06 21:00+05:30,Gujarat Giants won by 7 Pts,2024-01-06 21:00+05:30,Match Completed,7,3,kabaddi,"DOME by NSCI, Mumbai",3087,League,Match 59,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Telugu Titans,30,FALSE,Gujarat Giants,37,TRUE,Gujarat Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE
59,59,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-07 20:00+05:30,Puneri Paltan won by 3 Pts,2024-01-07 20:00+05:30,Match Completed,3,3,kabaddi,"DOME by NSCI, Mumbai",3088,League,Match 60,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Puneri Paltan,29,TRUE,Tamil Thalaivas,26,FALSE,Puneri Paltan,Sanket Sawant,3234,0,Defender - Left Cover,Pankaj Mohite,3233,3,Raider,Abinesh Nadarajan,4192,0,Defender - Right Cover,Mohammadreza Chiyaneh,4925,8,All-Rounder,Akash Shinde,4959,0,Raider,M. Abishek ,3014,3,Defender - Right Cover,Sagar ,3236,7,Defender - Right Corner,,,,,,,,,,,,,,FALSE,FALSE
60,60,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-07 21:00+05:30,Haryana Steelers won by 6 Pts,2024-01-07 21:00+05:30,Match Completed,6,3,kabaddi,"DOME by NSCI, Mumbai",3089,League,Match 61,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Bengal Warriors,35,FALSE,Haryana Steelers,41,TRUE,Haryana Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE
61,61,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-08 20:00+05:30,Bengaluru Bulls won by 2 Pts,2024-01-08 20:00+05:30,Match Completed,2,3,kabaddi,"DOME by NSCI, Mumbai",3090,League,Match 62,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Bengaluru Bulls,35,TRUE,Patna Pirates,33,FALSE,Bengaluru Bulls,Ran Singh,160,4,All- Rounder,Surjeet Singh,322,8,Defender - Right Cover,Sachin Narwal,3154,9,All-Rounder,Saurabh Nandal,3228,1,Defender - Right Corner,Sushil ,4179,4,Raider,Manjeet ,763,7,Raider,Neeraj Kumar,3107,5,Defender - Right Cover,Sudhakar M ,4193,3,Raider,Krishan ,4949,2,Defender,Manish ,4957,3,Defender,,FALSE,FALSE
62,62,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-08 21:00+05:30,Dabang Delhi K.C. won by 6 Pts,2024-01-08 21:00+05:30,Match Completed,6,3,kabaddi,"DOME by NSCI, Mumbai",3091,League,Match 63,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U Mumba,34,FALSE,Dabang Delhi K.C.,40,TRUE,Dabang Delhi K.C.,Mahender Singh,769,1,Defender - Left Cover,Gokulakannan M,3910,0,Defender - Right Cover,Bittu ,5159,2,Defender - Right Corner,Sombir ,5160,0,Defender - Left Corner,,,,,Vishal Bhardwaj,3083,2,Defender,Manjeet ,3965,6,Raider,Meetu ,4183,3,Raider,Ashu Malik,4947,13,Raider,Yogesh ,5144,4,Defender - Right Corner,,FALSE,FALSE
63,63,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-09 20:00+05:30,Bengal Warriors won by 20 Pts,2024-01-09 20:00+05:30,Match Completed,20,3,kabaddi,"DOME by NSCI, Mumbai",3092,League,Match 64,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Telugu Titans,26,FALSE,Bengal Warriors,46,TRUE,Bengal Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE
64,64,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-10 20:00+05:30,Tamil Thalaivas won by 19 Pts,2024-01-10 20:00+05:30,Match Completed,19,3,kabaddi,"DOME by NSCI, Mumbai",3093,League,Match 65,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U.P. Yoddhas,27,FALSE,Tamil Thalaivas,46,TRUE,Tamil Thalaivas,Pardeep Narwal,197,3,Raider,Vijay Malik,3081,10,All-Rounder,Gurdeep ,2041,2,All-Rounder,Sumit ,3240,3,Defender - Left Corner,Hitesh ,5162,0,Defender - Right Corner,Sagar ,3236,6,Defender - Right Corner,Vishal Chahal ,5153,2,Right Raider,Mohit ,4964,3,Defender - Left Cover,Nitin Singh,5155,2,Raider,Narender ,5093,14,Raider,,FALSE,FALSE
65,65,"Pro Kabaddi League Season 10, 2023",T,44,2024-01-10 21:00+05:30,Match Tied,2024-01-10 21:00+05:30,Match Completed,,3,kabaddi,"DOME by NSCI, Mumbai",3094,League,Match 66,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U Mumba,44,FALSE,Haryana Steelers,44,FALSE,Tie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE
66,66,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-12 20:00+05:30,Jaipur Pink Panthers won by 3 Pts,2024-01-12 20:00+05:30,Match Completed,3,4,kabaddi,"SMS Indoor stadium, Jaipur",3095,League,Match 67,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Jaipur Pink Panthers,38,TRUE,Telugu Titans,35,FALSE,Jaipur Pink Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE
67,67,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-12 21:00+05:30,Puneri Paltan won by 20 Pts,2024-01-12 21:00+05:30,Match Completed,20,4,kabaddi,"SMS Indoor stadium, Jaipur",3096,League,Match 68,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Puneri Paltan,37,TRUE,Gujarat Giants,17,FALSE,Puneri Paltan,Sanket Sawant,3234,2,Defender - Left Cover,Mohit Goyat,4022,3,Raider,Abinesh Nadarajan,4192,3,Defender - Right Cover,Aslam Inamdar,4960,10,All-rounder,Gaurav Khatri,5128,6,Defender - Right Corner,Rohit Gulia,3023,0,All-Rounder,Vikash Jaglan,121,3,All- Rounder,Parteek Dhaiya,5124,3,Raider,,,,,,,,,,FALSE,FALSE
